timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
199865308,0.9979423,0.010781332,-0.012743543,-0.061906643,0.020766418,-0.012504358,-0.023901107,0.020178545,-0.014622407,-29.15685,1.5726611e-05,1.3052957e-05,1.733232e-05,0.0,0.0,0.0003061103,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.220026e-10,1.1343078e-05,0.00022783608,1.3597295e-07,4.51626e-06,4.5159163e-06,3.5928337e-05,0.015708117,0.015708013,0.021446213,0.048411906,0.048411924,0.28424892,2.0550343e-11,2.055001e-11,3.310127e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012785722,0.0011669467,0.004773023,67240467,0.31116527,0.53315,0.0022943132,0.0,0.00037914753,0.00037914753,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
200265565,0.99793464,0.01080691,-0.012767777,-0.06202165,0.021913761,-0.011169745,-0.024281984,0.021299066,-0.014150051,-29.170454,1.5707194e-05,1.3015722e-05,1.7368837e-05,0.0,0.0,0.00030679806,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.077053e-10,1.0040013e-05,0.0002541864,1.3654076e-07,4.5162674e-06,4.5159254e-06,3.592481e-05,0.015707895,0.015707772,0.02156997,0.048411958,0.048411965,0.2866968,2.055034e-11,2.0550055e-11,3.3100165e-11,0.0,0.0,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011820697,0.0007214096,0.0019621584,67240467,0.31116542,0.53544074,0.005045439,0.0,0.00039759692,0.00039759692,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
200665796,0.9979291,0.01081092,-0.012783715,-0.06210689,0.02237125,-0.008571043,-0.02366364,0.022220723,-0.013030653,-29.17596,1.5688971e-05,1.2976876e-05,1.7401677e-05,0.0,0.0,0.0003060308,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.7682244e-11,9.383876e-06,0.00024660002,1.3700281e-07,4.5162715e-06,4.5159068e-06,3.5921585e-05,0.01570838,0.01570824,0.021695932,0.048411902,0.0484119,0.2892096,2.0550336e-11,2.0550095e-11,3.3099162e-11,0.0,0.0,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011210815,0.0009062958,0.0037568237,67240467,0.3111652,0.53778213,0.0021147076,0.0,0.0004172956,0.0004172956,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
200865905,0.99792695,0.010819951,-0.01278425,-0.06213923,0.023066882,-0.0075274007,-0.018644499,0.022706227,-0.0123085175,-29.161268,1.5680462e-05,1.2957265e-05,1.7417946e-05,0.0,0.0,0.00030254098,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.523656e-11,9.370735e-06,0.00024405011,1.372956e-07,4.5162674e-06,4.5159027e-06,3.5948982e-05,0.015707659,0.015707515,0.021603359,0.048411895,0.048411887,0.28712437,2.0550337e-11,2.0550117e-11,3.3109286e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010933909,0.0030777801,0.014673381,67240467,0.3111652,0.53583986,0.0048998245,0.0,0.0004257903,0.0004257903,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
201066015,0.99792194,0.010804115,-0.012810083,-0.062218107,0.023851212,-0.006902737,-0.018257093,0.023254516,-0.0115400795,-29.166557,1.5673008e-05,1.2937005e-05,1.7437274e-05,0.0,0.0,0.00030284477,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.716622e-11,9.353301e-06,0.00023913123,1.375583e-07,4.516279e-06,4.515876e-06,3.59185e-05,0.015707191,0.015707042,0.021512207,0.048411693,0.04841168,0.28507677,2.0550329e-11,2.0550131e-11,3.3098264e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011700202,0.0010730221,0.005311005,67240467,0.31116453,0.53392583,0.004764072,0.0,0.0004353684,0.0004353684,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
201266133,0.9979198,0.010808701,-0.012802249,-0.062252738,0.024830582,-0.0063027297,-0.01772452,0.023891881,-0.010760359,-29.171024,1.5666224e-05,1.2916339e-05,1.7455033e-05,0.0,0.0,0.0003029939,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.875402e-11,9.448488e-06,0.0002254606,1.378479e-07,4.5162774e-06,4.5158813e-06,3.5945894e-05,0.015706679,0.015706519,0.02172086,0.048411507,0.04841148,0.28955972,2.0550336e-11,2.0550157e-11,3.310837e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011851558,0.0005309807,0.0016725605,67240467,0.31116393,0.5381075,0.0071017165,0.0,0.00044598544,0.00044598544,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
201466256,0.9979181,0.010809187,-0.012779318,-0.06228324,0.024022467,-0.0055554174,-0.015589778,0.024443893,-0.009983709,-29.174265,1.5660102e-05,1.2895173e-05,1.7470044e-05,0.0,0.0,0.00030298255,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.0543226e-10,9.9355575e-06,0.00023252344,1.3792604e-07,4.5162565e-06,4.515879e-06,3.591565e-05,0.01570514,0.015704973,0.021610906,0.04841104,0.04841101,0.28725007,2.0550334e-11,2.0550178e-11,3.3097386e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011025072,0.00054844574,0.0012118221,67240467,0.3111624,0.53595716,0.0018413475,0.0,0.000458303,0.000458303,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
202066609,0.99791354,0.010839105,-0.012728968,-0.062363926,0.025278723,-0.0030239834,-0.014933168,0.025675863,-0.007589842,-29.185946,1.5645688e-05,1.28295505e-05,1.7502174e-05,0.0,0.0,0.0003032647,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.792276e-11,9.629386e-06,0.00025457406,1.3862869e-07,4.5162587e-06,4.5159445e-06,3.5940237e-05,0.015705043,0.015704904,0.021612102,0.04840971,0.048409656,0.2872869,2.0550386e-11,2.0550285e-11,3.310669e-11,0.0,0.0,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.740795e-05,0.0011858045,0.0048379903,67240467,0.31115812,0.5359915,0.0008235073,0.0,0.0004831161,0.0004831161,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
202266725,0.99791265,0.010814764,-0.012708738,-0.062384836,0.024805283,-0.003407238,-0.011882827,0.026018936,-0.006914624,-29.179031,1.5642161e-05,1.2807312e-05,1.7511627e-05,0.0,0.0,0.00030146944,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.0367274e-10,9.731504e-06,0.00023674405,1.3869904e-07,4.51626e-06,4.5159436e-06,3.5909914e-05,0.015704606,0.015704475,0.021511285,0.048409384,0.048409328,0.28511316,2.0550403e-11,2.0550322e-11,3.3095658e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.572668e-05,0.002180913,0.009947014,67240467,0.31115705,0.53395987,0.0030999638,0.0,0.00049136294,0.00049136294,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
202666962,0.9979093,0.010861611,-0.012676895,-0.06243685,0.023906369,-0.004181323,-0.013771958,0.026444003,-0.0060072625,-29.196129,1.563721e-05,1.2761728e-05,1.7532118e-05,0.0,0.0,0.00030372475,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.063422e-10,9.703976e-06,0.00022794565,1.3930291e-07,4.5162924e-06,4.516038e-06,3.5964276e-05,0.015704732,0.015704622,0.021615366,0.04840868,0.048408616,0.28736067,2.055047e-11,2.0550422e-11,3.3115666e-11,0.0,0.0,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.128298e-05,0.0015600687,0.006523922,67240467,0.31115478,0.53606033,0.0058895354,0.0,0.0005024177,0.0005024177,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
202867095,0.9979077,0.010857277,-0.01264848,-0.06246875,0.023712138,-0.0036799181,-0.01703458,0.02644526,-0.005722767,-29.21698,1.563549e-05,1.2738652e-05,1.7544677e-05,0.0,0.0,0.00030700729,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.03444545e-10,1.0140849e-05,0.0002116677,1.393948e-07,4.5162938e-06,4.5160627e-06,3.5933695e-05,0.015704673,0.01570456,0.02150985,0.04840844,0.04840839,0.28512427,2.0550492e-11,2.0550464e-11,3.3104512e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7576216e-05,0.0034611432,0.016067356,67240467,0.31115404,0.5339703,0.004636261,0.0,0.0005041342,0.0005041342,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
203467439,0.9979007,0.010895152,-0.012654097,-0.062573865,0.022876425,-0.0028273345,-0.019227028,0.026241612,-0.004595537,-29.239532,1.5631424e-05,1.2670463e-05,1.757973e-05,0.0,0.0,0.00030937037,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.07673946e-10,1.0225259e-05,0.00021341369,1.401706e-07,4.5163815e-06,4.5161805e-06,3.5957066e-05,0.015705569,0.015705459,0.021523502,0.048408024,0.048408005,0.2853428,2.0550579e-11,2.0550606e-11,3.3113214e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.124097e-05,0.0029622403,0.013654335,67240467,0.31115276,0.5341749,0.0031311056,0.0,0.00050172576,0.00050172576,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
204468028,0.99788845,0.010995038,-0.012633191,-0.06275417,0.020196047,-0.001253603,-0.02596369,0.025057513,-0.0033943227,-29.28587,1.5629985e-05,1.2559859e-05,1.7645249e-05,0.0,0.0,0.00031359892,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.0844852e-10,9.776793e-06,0.00023427344,1.4113343e-07,4.5164006e-06,4.516298e-06,3.59194e-05,0.015709052,0.015708957,0.021676978,0.048410203,0.04841019,0.28836164,2.0550622e-11,2.0550736e-11,3.30997e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010616947,0.00076649507,0.0018901395,67240467,0.31115976,0.53699315,0.0032864125,0.0,0.00048412103,0.00048412103,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
205068399,0.9978826,0.010965722,-0.012622097,-0.06285503,0.018569274,0.00017776522,-0.032060258,0.023704873,-0.002056481,-29.338228,1.5631646e-05,1.24965545e-05,1.7673397e-05,0.0,0.0,0.00032009126,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.517324e-11,8.940524e-06,0.00022238854,1.419147e-07,4.516333e-06,4.516203e-06,3.5943125e-05,0.015708521,0.015708396,0.021690069,0.04841141,0.048411407,0.28865188,2.0550563e-11,2.0550723e-11,3.310856e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9196085e-05,0.002605889,0.011910439,67240467,0.31116363,0.53726333,0.0021849158,0.0,0.00045981197,0.00045981197,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
205268513,0.997882,0.0109566115,-0.012593157,-0.06287236,0.017807057,0.0018172512,-0.03313079,0.02312731,-0.0015056097,-29.348692,1.563282e-05,1.2476576e-05,1.7685988e-05,0.0,0.0,0.00032079514,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.2175075e-10,1.04995215e-05,0.00022073482,1.4193049e-07,4.5162806e-06,4.5161655e-06,3.591278e-05,0.015708791,0.015708644,0.021591228,0.048411634,0.048411626,0.28652915,2.0550533e-11,2.0550707e-11,3.309749e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.523739e-05,0.001130058,0.00441783,67240467,0.31116435,0.53528416,0.0012731807,0.0,0.00044931154,0.00044931154,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
205668761,0.9978783,0.010949924,-0.012618733,-0.06292723,0.01707408,0.0011906596,-0.03554162,0.021997742,-0.00054216356,-29.369373,1.5636235e-05,1.2438119e-05,1.7702961e-05,0.0,0.0,0.0003221063,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.1206363e-10,1.0389801e-05,0.00026136718,1.4233709e-07,4.516247e-06,4.5160914e-06,3.5909707e-05,0.01570996,0.01570979,0.021713326,0.048412133,0.048412118,0.28909254,2.0550487e-11,2.0550686e-11,3.309656e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.391891e-05,0.0008960559,0.0020606983,67240467,0.31116596,0.5376733,0.005465297,0.0,0.0004272738,0.0004272738,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
206269131,0.99787086,0.010917936,-0.012613409,-0.063050844,0.017167548,0.0016941954,-0.039389305,0.020725466,0.00042784616,-29.407368,1.5643613e-05,1.2383964e-05,1.773186e-05,0.0,0.0,0.00032495664,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.192738e-11,9.0691055e-06,0.0002520362,1.4319902e-07,4.5161623e-06,4.5159554e-06,3.5933568e-05,0.015710674,0.01571047,0.021720886,0.048413172,0.048413124,0.28933078,2.0550412e-11,2.0550638e-11,3.3105588e-11,0.0,0.0,5.000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1629445e-05,0.00094321574,0.0021391828,67240467,0.31116924,0.5378948,0.004176101,0.0,0.00039981792,0.00039981792,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
206469214,0.99786884,0.010882035,-0.012615106,-0.06308911,0.016792139,0.0010389412,-0.03913933,0.020424483,0.00062369945,-29.41414,1.5646347e-05,1.2366688e-05,1.7739105e-05,0.0,0.0,0.00032476935,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,8.987432e-11,8.706509e-06,0.00026314115,1.4334142e-07,4.5161296e-06,4.5158854e-06,3.5903257e-05,0.015710274,0.01571006,0.02161926,0.048413433,0.048413374,0.28717178,2.0550377e-11,2.0550613e-11,3.3094614e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6909975e-05,0.0010993859,0.003566863,67240467,0.31117007,0.5358841,0.0029403726,0.0,0.0003938073,0.0003938073,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
206669336,0.99786806,0.010859264,-0.01260325,-0.06310813,0.015800802,0.0007719538,-0.038813617,0.019992508,0.0007219131,-29.423828,1.5649182e-05,1.2349592e-05,1.7743554e-05,0.0,0.0,0.00032509555,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,8.5338736e-11,8.91505e-06,0.0002629147,1.4363673e-07,4.516093e-06,4.515829e-06,3.593055e-05,0.015709579,0.015709354,0.021519829,0.0484136,0.048413545,0.28505462,2.0550357e-11,2.0550596e-11,3.310469e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.180289e-05,0.001235933,0.0045651556,67240467,0.3111706,0.5339051,0.0013218954,0.0,0.00038789373,0.00038789373,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
207069572,0.9978633,0.0108546475,-0.012621807,-0.06318094,0.015488262,0.0011431732,-0.036995724,0.019138608,0.000749387,-29.425343,1.5654688e-05,1.2316959e-05,1.7757293e-05,0.0,0.0,0.00032260563,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.793417e-11,9.226176e-06,0.00028499268,1.4413305e-07,4.516054e-06,4.5157562e-06,3.5927376e-05,0.015710333,0.015710082,0.021633638,0.048413478,0.048413407,0.28750294,2.055031e-11,2.0550565e-11,3.3103756e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0730745e-05,0.0029382464,0.013667737,67240467,0.3111702,0.536193,0.0030126239,0.0,0.00037063975,0.00037063975,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
207269749,0.99786186,0.010844499,-0.012612897,-0.06320573,0.014112416,0.00033707925,-0.037868503,0.018648645,0.0006901322,-29.432177,1.5657522e-05,1.2301103e-05,1.7766462e-05,0.0,0.0,0.00032249023,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.683165e-11,9.384422e-06,0.00028507548,1.4419781e-07,4.5160223e-06,4.515718e-06,3.5897123e-05,0.015711077,0.015710825,0.021527708,0.0484137,0.04841363,0.28529748,2.0550285e-11,2.055055e-11,3.309277e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.629437e-05,0.002058404,0.009504989,67240467,0.3111709,0.5341325,0.0010383322,0.0,0.00036312628,0.00036312628,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
207669927,0.9978596,0.010810206,-0.012597193,-0.06325234,0.0133335125,-0.0004477791,-0.033717997,0.017591655,0.00033795118,-29.428658,1.5662372e-05,1.22709125e-05,1.7780641e-05,0.0,0.0,0.00031915924,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.2364165e-11,8.98816e-06,0.00027712053,1.445614e-07,4.515966e-06,4.5156344e-06,3.5894205e-05,0.01571062,0.015710365,0.021639323,0.048414133,0.048414037,0.2877097,2.0550247e-11,2.0550527e-11,3.309185e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8848982e-05,0.0034268633,0.016146226,67240467,0.31117225,0.5363858,0.00079726055,0.0,0.00034270264,0.00034270264,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
207870045,0.99785864,0.010789908,-0.012593676,-0.06327102,0.013718285,-0.001135832,-0.037066292,0.017199628,9.12592e-05,-29.45418,1.5664871e-05,1.2255928e-05,1.7785746e-05,0.0,0.0,0.00032255126,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.0206316e-10,9.786738e-06,0.00025121035,1.4484606e-07,4.515945e-06,4.5155916e-06,3.592163e-05,0.015709942,0.015709706,0.021538323,0.048414174,0.048414066,0.28556523,2.0550235e-11,2.055052e-11,3.310198e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4092267e-05,0.001234334,0.003919739,67240467,0.31117237,0.53438306,0.0025346037,0.0,0.00033335004,0.00033335004,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
208270293,0.9978569,0.010776149,-0.012586238,-0.063300915,0.013966,-0.0020578164,-0.03758621,0.016697815,-0.00056679104,-29.462952,1.5668224e-05,1.2227337e-05,1.7789382e-05,0.0,0.0,0.00032138373,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.264669e-11,8.769493e-06,0.0002513534,1.4520987e-07,4.5158995e-06,4.5155334e-06,3.5918867e-05,0.015711157,0.01571092,0.021642232,0.04841433,0.048414193,0.28787416,2.0550204e-11,2.0550506e-11,3.3101175e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.361015e-05,0.00149718,0.005976106,67240467,0.3111728,0.5365391,0.0027696816,0.0,0.00032107663,0.00032107663,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
209070771,0.9978519,0.010765301,-0.012540232,-0.0633915,0.0132247135,-0.004854741,-0.03819228,0.015912335,-0.0022793293,-29.498814,1.5671285e-05,1.217176e-05,1.781062e-05,0.0,0.0,0.00032255022,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.0637134e-10,9.882658e-06,0.00030895966,1.4595776e-07,4.515801e-06,4.5154393e-06,3.5913927e-05,0.01571054,0.015710318,0.02151112,0.048414197,0.048414085,0.28538832,2.0550152e-11,2.0550504e-11,3.3099953e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.150475e-05,0.001046817,0.0036585196,67240467,0.31117243,0.5342175,0.0037594908,0.0,0.0003054734,0.0003054734,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
209270877,0.997849,0.010765427,-0.012515094,-0.06344239,0.013337867,-0.004338373,-0.03572618,0.015681515,-0.002752898,-29.499653,1.5670996e-05,1.2158338e-05,1.7818267e-05,0.0,0.0,0.00032133595,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.0088339e-10,9.332469e-06,0.00027960923,1.4613863e-07,4.5157694e-06,4.515424e-06,3.5883764e-05,0.015708862,0.01570865,0.021723792,0.048414085,0.048413984,0.28993604,2.0550138e-11,2.055051e-11,3.308905e-11,0.0,0.0,5.0000363e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.225869e-05,0.0010607304,0.0037399917,67240467,0.3111721,0.5384571,0.00065378967,0.0,0.00030244543,0.00030244543,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
209671140,0.9978451,0.010730937,-0.012508847,-0.06351004,0.012681257,-0.004773432,-0.034263864,0.015312339,-0.0032977317,-29.508999,1.5669346e-05,1.2131559e-05,1.7823739e-05,0.0,0.0,0.00032043306,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,1.01714664e-10,9.879577e-06,0.00025600338,1.4664259e-07,4.515754e-06,4.515369e-06,3.588099e-05,0.015708528,0.015708316,0.021520851,0.048413575,0.04841347,0.2855643,2.0550131e-11,2.0550532e-11,3.3088275e-11,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2134e-05,0.0013053437,0.0052964683,67240467,0.31117043,0.53438216,0.0007451485,0.0,0.00029517658,0.00029517658,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
210071356,0.9978417,0.0106900465,-0.01252251,-0.06356827,0.011446945,-0.0063918233,-0.03832667,0.014560935,-0.004256851,-29.540146,1.566685e-05,1.2105152e-05,1.7831771e-05,0.0,0.0,0.00032355048,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,8.9481006e-11,8.839114e-06,0.0002531269,1.4730743e-07,4.5157844e-06,4.515338e-06,3.593582e-05,0.015708437,0.01570822,0.021639068,0.04841303,0.048412926,0.2880169,2.0550152e-11,2.0550586e-11,3.310859e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3518565e-05,0.0022467223,0.010091554,67240467,0.3111687,0.53667206,0.00072153524,0.0,0.00028357713,0.00028357713,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
210271481,0.9978399,0.010685567,-0.0125584705,-0.06358952,0.011717491,-0.007842964,-0.040253133,0.014303514,-0.0049206247,-29.56002,1.5664971e-05,1.2092291e-05,1.7835613e-05,0.0,0.0,0.00032577134,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,8.9312446e-11,9.148275e-06,0.00025090322,1.4738345e-07,4.5158163e-06,4.515333e-06,3.590558e-05,0.01570784,0.015707629,0.021543104,0.048412833,0.048412733,0.28591403,2.0550155e-11,2.0550608e-11,3.309762e-11,0.0,0.0,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3915417e-05,0.0029328042,0.013718313,67240467,0.31116807,0.5347093,0.0010906161,0.0,0.00027629547,0.00027629547,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
211061942,0.9978342,0.010683892,-0.012554331,-0.063680045,0.012178587,-0.0079147,-0.044048883,0.013453821,-0.006860253,-29.617306,1.5651676e-05,1.2042299e-05,1.7842738e-05,0.0,0.0,0.00033034894,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.7744e-11,9.5816e-06,0.000232836,1.4831149e-07,4.505356e-06,4.504865e-06,3.5930472e-05,0.015613759,0.015613553,0.02168503,0.047966566,0.047966484,0.28910372,2.054024e-11,2.0540769e-11,3.3107125e-11,0.0,0.0,5.000027e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0489333e-05,0.0018031118,0.008501423,67240467,0.30973062,0.53768367,0.000119171076,0.0,0.0002604289,0.0002604289,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
211462190,0.99783295,0.010676858,-0.012568729,-0.063697785,0.011781931,-0.0086882925,-0.05761073,0.013367221,-0.007603541,-29.692225,1.5643107e-05,1.2016874e-05,1.7838027e-05,0.0,0.0,0.00034036924,0.3575825,-0.012131023,-0.051028136,0.0,0.0,0.0,0.0,0.0,9.392861e-11,8.910041e-06,0.00022078068,1.4842414e-07,4.505416e-06,4.5049037e-06,3.5870387e-05,0.015615385,0.015615158,0.021471834,0.047966473,0.047966387,0.28459024,2.0540276e-11,2.0540852e-11,3.3085427e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.426556e-05,0.0050509176,0.024451137,67240467,0.3097303,0.53347,0.0010622129,0.0,0.00025691974,0.00025691974,0.0,0.0,0.0,0.0,0,0,0,229,24,0,0,0,0,0,0,0
