timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
213283282,0.0016492151,0.00065667345,0.002284156,5017,0,-0.23673102,-0.22798786,-9.80258,5017,0
213288276,0.0019951777,0.0006704029,0.0022029805,4994,0,-0.20751269,-0.18840364,-9.751839,4994,0
213293279,0.0012675686,9.4781244e-05,-6.883093e-05,5003,0,-0.20253843,-0.22191153,-9.778474,5003,0
213298283,0.0013412558,0.0007308023,0.000784028,5004,0,-0.24097659,-0.22449274,-9.816872,5004,0
213303284,0.00038368133,0.0014694408,0.00015682194,5001,0,-0.20860942,-0.21123797,-9.784586,5001,0
213338307,0.0015463684,0.00046808852,0.0013622924,5011,0,-0.22163518,-0.23702052,-9.777158,5011,0
213343302,0.0014627626,0.0006734109,0.0014677825,4995,0,-0.20567785,-0.22518909,-9.774238,4995,0
213348312,0.002750681,0.001471673,0.0011476394,5010,0,-0.20415406,-0.21844348,-9.786538,5010,0
213353308,0.0020762763,0.00038978862,0.0012472235,4996,0,-0.21190375,-0.21981727,-9.774876,4996,0
213358309,0.0015764271,0.0007920804,0.0020957745,5001,0,-0.23148178,-0.22958128,-9.788837,5001,0
213363315,0.0023467306,0.0010097787,0.0010388992,5006,0,-0.23226532,-0.2200582,-9.774668,5006,0
213368325,0.0042557484,0.0016941411,0.00088595785,5010,0,-0.22742695,-0.23035349,-9.790806,5010,0
213378325,0.0018693308,0.000655209,0.0023444633,5005,0,-0.2117458,-0.23109184,-9.766525,5005,0
213383329,0.0011028291,0.0016037938,0.0015981144,5004,0,-0.23240587,-0.19444829,-9.782095,5004,0
213388327,0.0015246924,0.00039706385,0.0015705082,4998,0,-0.22081946,-0.22154984,-9.793694,4998,0
213393339,0.0013716486,0.00031328836,0.0021602204,5012,0,-0.24448663,-0.21973935,-9.776938,5012,0
213398341,0.0015505481,0.0013629002,0.0025360216,5002,0,-0.24006405,-0.22188699,-9.756247,5002,0
213463377,0.0007703777,0.002475604,0.0024311228,5009,0,-0.21755984,-0.24521033,-9.781589,5009,0
213468377,0.0015328476,0.0026113405,0.0017980903,5000,0,-0.21234722,-0.22772972,-9.74828,5000,0
213473404,0.0022288396,0.0011901413,0.0008018946,5027,0,-0.26867235,-0.24109362,-9.794079,5027,0
213478387,0.001984081,0.0015944941,0.0025314698,4983,0,-0.23803177,-0.21209069,-9.831767,4983,0
213483386,0.0012480604,-0.00018317859,0.0014161898,4999,0,-0.22858267,-0.2364515,-9.773159,4999,0
213488386,0.0005160162,0.0008657699,0.0015024595,5000,0,-0.22845557,-0.24607384,-9.793213,5000,0
213493405,0.001417429,0.0014005547,0.0012345434,5019,0,-0.20107618,-0.22782068,-9.785956,5019,0
213503395,0.0030829809,0.00075763784,0.001560139,4983,0,-0.23363353,-0.20628852,-9.765796,4983,0
213508404,0.000339371,0.00038145354,0.0025409113,5009,0,-0.20947023,-0.22182648,-9.759042,5009,0
213513405,-8.273742e-05,0.0004924776,0.0019655454,5001,0,-0.21529265,-0.21738817,-9.78233,5001,0
213518404,0.0009835442,0.0008253264,0.002121135,4999,0,-0.23082219,-0.23523492,-9.758367,4999,0
213523410,0.0017887179,0.0014126976,0.00052705524,5006,0,-0.2126286,-0.23918349,-9.7883625,5006,0
213578446,0.0017668873,0.0015713762,0.0016273462,5006,0,-0.21771777,-0.20142078,-9.739406,5006,0
213583454,0.0023732209,0.0008876354,0.0020166722,5008,0,-0.23333062,-0.23366366,-9.741487,5008,0
213588446,-0.0007477316,0.0002653507,0.0009859707,4992,0,-0.22950754,-0.23484942,-9.701224,4992,0
213593458,0.0008275683,0.0013049705,0.002747723,5012,0,-0.2278039,-0.23651715,-9.750725,5012,0
213598461,0.0020242524,0.00091134995,0.0016396716,5003,0,-0.23434645,-0.23060752,-9.825091,5003,0
213603465,0.0023538375,-0.00031244956,0.0018438068,5004,0,-0.2056449,-0.22237605,-9.809523,5004,0
213608466,0.00019626138,0.0010060131,0.00215519,5001,0,-0.20959954,-0.24418013,-9.802638,5001,0
213613464,0.0044975346,0.0010834698,0.0018965157,4998,0,-0.23899654,-0.22469766,-9.73757,4998,0
213623469,0.0005847539,0.0013714776,0.0011339315,5001,0,-0.21544707,-0.20974272,-9.800431,5001,0
213628470,0.0004994392,0.0013646897,0.0015870904,5001,0,-0.2202035,-0.20916222,-9.795856,5001,0
213633476,0.003167983,0.0012929314,0.001839371,5006,0,-0.21149705,-0.22620985,-9.774706,5006,0
213638478,-0.00043728924,0.0014748063,0.0033052699,5002,0,-0.23138537,-0.24043386,-9.775241,5002,0
213678499,0.003412217,0.0005571262,0.0015831916,4996,0,-0.22802849,-0.21056934,-9.783634,4996,0
213683505,0.0005055863,0.00044152315,0.0021788408,5006,0,-0.24952528,-0.2524854,-9.736563,5006,0
213688505,-0.0006915729,0.0016507207,0.0016192738,5000,0,-0.24377824,-0.21875224,-9.76225,5000,0
213693525,-0.0013104874,0.00013847787,0.0016314226,5020,0,-0.2348134,-0.23271354,-9.790915,5020,0
213698528,0.00031256618,0.000899347,0.0014484411,5003,0,-0.22606507,-0.23281889,-9.769314,5003,0
213703517,0.0015643941,0.0008123819,0.0014964482,4989,0,-0.23598862,-0.20447761,-9.780037,4989,0
213708517,0.0020169506,-0.00045989137,0.0008445285,5000,0,-0.23085782,-0.22600496,-9.766869,5000,0
213718523,0.0031298692,0.0007804637,0.001188136,5001,0,-0.22127685,-0.2501888,-9.760609,5001,0
213723536,0.0018532531,0.0014693711,0.0015706458,5013,0,-0.23020528,-0.23699504,-9.7569475,5013,0
213728538,0.0012365144,0.0019041473,0.002102098,5002,0,-0.21484442,-0.2341312,-9.755308,5002,0
213733542,0.00022660516,0.0011395589,0.0018502689,5004,0,-0.2137798,-0.24803127,-9.776343,5004,0
213738538,0.00044915895,0.0009573829,0.0031899507,4996,0,-0.21403246,-0.21388891,-9.765184,4996,0
213778559,0.0031659983,0.0004603316,0.00022185844,4999,0,-0.21896562,-0.2260316,-9.755279,4999,0
213783572,0.0023365708,0.0008247918,0.0008164427,5013,0,-0.2223999,-0.24059126,-9.74322,5013,0
213788565,0.0023766754,0.0009752197,0.0011753319,4993,0,-0.2124734,-0.23631698,-9.792083,4993,0
213793572,0.0026891388,0.0018427504,0.0023711459,5007,0,-0.22785069,-0.2428374,-9.813863,5007,0
213798579,0.0015113738,0.00043595428,0.0026817115,5007,0,-0.2133526,-0.25849733,-9.77085,5007,0
213803574,0.0013926319,0.00018826245,0.0012198017,4995,0,-0.23268357,-0.25234842,-9.7764015,4995,0
213808590,0.003054508,0.0017363318,0.0017927666,5016,0,-0.23219338,-0.25881335,-9.774233,5016,0
213813583,0.0027828345,0.0013245248,0.0009735169,4993,0,-0.22311229,-0.23549339,-9.797959,4993,0
213818590,0.0023682364,0.0015148304,0.0022133724,5007,0,-0.23052487,-0.26031846,-9.785775,5007,0
213823589,0.0015862809,0.0010541015,0.0015161593,4999,0,-0.24354796,-0.24000666,-9.781842,4999,0
213828601,0.0028608663,0.0016261184,0.0021269307,5012,0,-0.21128939,-0.23606029,-9.775792,5012,0
213833595,0.0013876501,0.0015838004,0.0017473663,4994,0,-0.21678872,-0.22856045,-9.782731,4994,0
213873625,0.0006011411,0.000626902,0.0022264319,5009,0,-0.21731243,-0.21912873,-9.7979,5009,0
213878627,0.0023933852,0.0012383816,0.0011422192,5002,0,-0.22117466,-0.22298242,-9.785133,5002,0
213883624,0.002644473,0.0020703343,0.00032958123,4997,0,-0.24867876,-0.21296954,-9.764456,4997,0
213888628,-0.00045363017,0.00084204663,0.0007577142,5004,0,-0.21991514,-0.24676883,-9.757492,5004,0
213893631,0.0018849202,-0.0006773595,0.0012270951,5003,0,-0.21757452,-0.25216863,-9.781747,5003,0
213898632,0.0021408636,-7.2837274e-06,0.0021510671,5001,0,-0.22600853,-0.22608407,-9.772703,5001,0
213903652,0.000860812,0.0015520357,0.0014858703,5020,0,-0.2079,-0.2158043,-9.748841,5020,0
213933655,0.0014588627,0.00061066676,0.0011080354,5003,0,-0.23864631,-0.26035324,-9.750844,5003,0
213938663,0.0013330906,0.00059954636,0.0014963252,5008,0,-0.20403263,-0.24191763,-9.779783,5008,0
213943657,0.0011862762,0.00092941336,0.0012497752,4994,0,-0.22894323,-0.24484076,-9.785316,4994,0
213948664,0.0011584744,-0.00018361764,0.0026822004,5007,0,-0.2148404,-0.24420536,-9.741237,5007,0
213953673,0.0008780924,0.0006601987,0.0021491852,5009,0,-0.20634905,-0.21090902,-9.756326,5009,0
214013708,0.0020011629,0.0016835866,0.0014640447,5005,0,-0.21771538,-0.22265978,-9.761284,5005,0
214018704,0.0016742485,0.00099486,0.0018511271,4996,0,-0.240981,-0.22865665,-9.762997,4996,0
214023714,0.0010136861,0.0006448736,0.0016212217,5010,0,-0.21643011,-0.24465942,-9.742482,5010,0
214028713,0.0015234674,0.0010802398,0.0008628476,4999,0,-0.20463806,-0.22617905,-9.779819,4999,0
214033714,0.0015946853,0.0015995776,9.244924e-05,5001,0,-0.21211235,-0.2322825,-9.74593,5001,0
214038714,0.0030190398,0.0007794237,0.0017948642,5000,0,-0.21503074,-0.21759924,-9.74195,5000,0
214043717,0.0015900542,0.0015764515,0.0015564575,5003,0,-0.19891247,-0.22918136,-9.810784,5003,0
214048723,0.0019569616,0.0008408766,0.0025552358,5006,0,-0.23547728,-0.22613506,-9.79764,5006,0
214073745,0.00021476438,0.0011635097,0.0016953072,5020,0,-0.220529,-0.23265368,-9.744604,5020,0
214078773,0.0014900374,0.0012554297,0.0020033156,5028,0,-0.20874278,-0.23080342,-9.77037,5028,0
214083754,0.0019780397,0.001445117,0.002863364,4981,0,-0.23851655,-0.19378226,-9.784053,4981,0
214088748,0.0013878592,0.0019450368,0.0003539737,4994,0,-0.21525916,-0.23879173,-9.752795,4994,0
214158795,0.003982741,0.0014584321,0.00144989,5010,0,-0.22612125,-0.18042679,-9.778276,5010,0
214163801,0.00038542968,0.00050220644,-0.00018262613,5006,0,-0.22344148,-0.21710809,-9.7790985,5006,0
214168792,0.0027656246,-0.00027702906,0.0013940979,4991,0,-0.21994512,-0.23424949,-9.77807,4991,0
214173795,0.001383038,-3.2639855e-05,0.0021485095,5003,0,-0.21943516,-0.2225388,-9.748178,5003,0
214178830,0.0011581102,0.0006436539,0.0009544672,5035,0,-0.22620958,-0.22698705,-9.749528,5035,0
214183831,0.0022572663,0.00042318515,0.002060314,5001,0,-0.22752884,-0.25012487,-9.782398,5001,0
214188803,0.0026231047,0.0008993886,0.0010051907,4972,0,-0.22159289,-0.22417815,-9.765899,4972,0
214193808,0.0031796063,0.0014749822,0.00025876,5005,0,-0.23997839,-0.23697014,-9.758755,5005,0
214198814,0.0023257846,0.0010882837,0.0017297884,5006,0,-0.25045568,-0.20846257,-9.743083,5006,0
214203832,0.003388772,0.00044244016,0.0026869325,5018,0,-0.24738051,-0.21357745,-9.743754,5018,0
214208827,0.0023496344,0.00026447815,0.0014107879,4995,0,-0.21549127,-0.2422821,-9.766738,4995,0
214213818,0.0021489898,0.00072012044,0.0016260014,4991,0,-0.20223962,-0.2056687,-9.776034,4991,0
214253875,-0.0011959756,0.0015950452,0.0014277761,5038,0,-0.20402373,-0.24174105,-9.767034,5038,0
214258847,0.0015317433,0.0026170423,0.0010860261,4972,0,-0.21781574,-0.22068574,-9.8130865,4972,0
214263860,0.0014956151,0.0011266511,0.0013974351,5013,0,-0.23105212,-0.22013046,-9.808574,5013,0
214268860,0.00028002285,0.0014258083,0.0017985378,5000,0,-0.22489962,-0.22818811,-9.79695,5000,0
214273858,0.0027818403,0.0007009952,0.00089301,4998,0,-0.2405994,-0.23276769,-9.735063,4998,0
214278863,0.0018242096,-0.0004083858,0.0009696075,5005,0,-0.28271782,-0.22324963,-9.748119,5005,0
214283871,9.983651e-05,0.0012399778,0.0019405383,5008,0,-0.2346297,-0.22479376,-9.751337,5008,0
214303895,0.0015188545,0.0011072409,0.0015949475,4985,0,-0.24456844,-0.24661052,-9.819194,4985,0
214308899,0.0018579569,0.0011340057,0.0013035822,5004,0,-0.21246456,-0.23495524,-9.78319,5004,0
214313905,0.0016324454,0.0013523855,0.0011938183,5006,0,-0.23289569,-0.22538929,-9.757606,5006,0
214318907,0.0025599704,0.00058891415,0.0019905672,5002,0,-0.23405942,-0.23782398,-9.777313,5002,0
214323916,0.0013822436,0.0017758033,0.0007523136,5009,0,-0.25618458,-0.22440541,-9.790016,5009,0
214358912,0.0010433883,8.900842e-06,0.0022153738,4994,0,-0.2274245,-0.23518454,-9.774496,4994,0
214363918,0.0008747897,0.0008075605,0.0016822298,5006,0,-0.23608834,-0.2504209,-9.808913,5006,0
214368919,0.0020568527,0.0013727121,0.0024329436,5001,0,-0.23980418,-0.23591143,-9.741739,5001,0
214373921,0.0015311852,0.0010245004,0.0008314264,5002,0,-0.23561712,-0.20947608,-9.788665,5002,0
214378923,0.0026411153,0.0012362014,0.002043865,5002,0,-0.24517986,-0.22849117,-9.81868,5002,0
214383920,0.0012086189,0.0013282163,0.0006643609,4997,0,-0.20879008,-0.2308036,-9.787077,4997,0
214388925,0.0015166919,-8.283211e-05,0.0027028616,5005,0,-0.1943546,-0.21627222,-9.796626,5005,0
214393925,0.0012309646,0.0020278385,0.0005907592,5000,0,-0.22020116,-0.24096747,-9.768925,5000,0
214398950,0.0019739247,0.0017704614,0.0017513784,5025,0,-0.2539748,-0.23901922,-9.750884,5025,0
214403934,0.0006347895,0.0012641207,0.0014863599,4984,0,-0.24707651,-0.23511294,-9.751003,4984,0
214408934,-0.0002825921,0.00012945781,0.0022129829,5000,0,-0.24417903,-0.22822551,-9.784318,5000,0
214413945,0.00028085764,0.00033616862,0.0014454379,5011,0,-0.230979,-0.2546858,-9.775237,5011,0
214473980,0.0014243546,0.0009281816,0.000902059,5010,0,-0.23790635,-0.22698365,-9.789949,5010,0
214478987,0.0013832184,0.00078909466,0.0018868985,5007,0,-0.24220358,-0.22557059,-9.772985,5007,0
214483979,0.0016790249,0.001360728,0.0013627716,4992,0,-0.21980979,-0.2325842,-9.792812,4992,0
214488982,0.0007535461,0.0014880548,0.0012207442,5003,0,-0.21583427,-0.2443648,-9.767335,5003,0
214493985,0.003830432,0.0009268646,0.0018119402,5003,0,-0.21880174,-0.24493363,-9.765224,5003,0
214499069,0.0011738118,-0.0003732406,0.0022652864,5084,0,-0.20913877,-0.20695269,-9.758319,5084,0
214508994,0.0013667801,0.0015386582,0.0019823024,5003,0,-0.24624567,-0.2261104,-9.764089,5003,0
214513997,0.0018892606,0.00096709694,0.0018183951,5003,0,-0.20473382,-0.21704043,-9.723951,5003,0
214519011,0.0001495331,-9.551425e-05,0.0014493719,5014,0,-0.1916517,-0.2315799,-9.76884,5014,0
214524003,0.0012286339,0.00020862243,0.0023392811,4992,0,-0.2154388,-0.2308483,-9.765648,4992,0
214529010,0.0012596559,0.0011919561,0.0014781982,5007,0,-0.23908572,-0.23306687,-9.735085,5007,0
214579040,0.002402701,0.0010016604,0.002501251,5007,0,-0.27230862,-0.22832084,-9.783604,5007,0
214584046,0.0024130535,0.0007011336,0.0018400435,5006,0,-0.23694322,-0.22407928,-9.799462,5006,0
214589042,0.002080502,0.000115356175,0.0018458784,4996,0,-0.25108454,-0.23187436,-9.7769375,4996,0
214594045,0.0009040373,-0.0004676041,0.0022614673,5003,0,-0.23567067,-0.22970457,-9.752231,5003,0
214599062,0.0024075327,-0.00036476593,0.0016211492,5017,0,-0.23588045,-0.2310159,-9.752157,5017,0
214604051,0.0014981134,0.0013889754,0.001056375,4989,0,-0.23223528,-0.22598667,-9.768889,4989,0
214609067,0.0014138925,0.00096365943,0.0014146644,5016,0,-0.21949485,-0.21843311,-9.790942,5016,0
214614057,0.0016557424,0.001325176,0.0017852213,4990,0,-0.23250778,-0.24096511,-9.761826,4990,0
214619064,0.0011097703,0.00052351155,0.0019621113,5007,0,-0.23664853,-0.23932412,-9.763338,5007,0
214624063,0.0015936242,0.0023738253,0.0016872217,4999,0,-0.22080554,-0.24268013,-9.769327,4999,0
214629066,0.0026087011,0.0017724254,0.002461833,5003,0,-0.21187313,-0.19804032,-9.767902,5003,0
214634069,0.0024750957,0.001219605,0.0020648115,5003,0,-0.21693283,-0.24072912,-9.805132,5003,0
214679104,0.0025739942,0.0018762795,0.0014118495,5004,0,-0.2318957,-0.2332596,-9.732659,5004,0
214684107,-0.0005137006,0.0021944754,0.0023495306,5003,0,-0.20753682,-0.20083064,-9.758517,5003,0
214689102,0.002286911,0.0025120194,0.00020624965,4995,0,-0.21279854,-0.22312549,-9.704812,4995,0
214694110,0.00273389,0.00063504314,0.0021689783,5008,0,-0.2213148,-0.23122427,-9.745869,5008,0
214699118,0.002945389,0.00014619202,0.0033944678,5008,0,-0.22466025,-0.20395815,-9.735469,5008,0
214704110,0.002231893,0.0012831081,0.0023985966,4992,0,-0.24027969,-0.2361864,-9.789121,4992,0
214709114,0.0017740943,0.0007203979,0.001981577,5004,0,-0.22444774,-0.23696947,-9.780612,5004,0
214714116,0.002400505,0.0009789784,0.0019556782,5002,0,-0.22275415,-0.22820415,-9.757124,5002,0
214719121,0.0021769085,0.0021784515,0.0027923533,5005,0,-0.22484772,-0.2288889,-9.730484,5005,0
214724122,0.0010117685,0.0014544284,2.1081558e-05,5001,0,-0.21593559,-0.20571944,-9.768606,5001,0
214729135,0.002327464,0.0010314146,0.0017737374,5013,0,-0.23130406,-0.23854104,-9.730073,5013,0
214734134,0.0008262999,0.00064164563,0.0013824919,4999,0,-0.23590581,-0.22881965,-9.759898,4999,0
214779155,0.0017453396,-0.00040866446,0.0012764094,5003,0,-0.23424686,-0.25851926,-9.797713,5003,0
214784162,0.0016314408,0.0007186549,0.0009968797,5007,0,-0.22897384,-0.22896339,-9.794211,5007,0
214789161,0.0014031593,0.0011591818,0.0006855469,4999,0,-0.21156208,-0.21807237,-9.796484,4999,0
214794164,0.0019888245,0.00017770879,0.0020778168,5003,0,-0.2298741,-0.24211,-9.79863,5003,0
214799176,0.003318135,-0.000110945264,0.0018704197,5012,0,-0.23002374,-0.2277094,-9.781256,5012,0
214804179,0.0015528061,0.00065424514,0.0016795993,5003,0,-0.20626555,-0.24366674,-9.764637,5003,0
214809173,0.0019263388,0.0016517568,0.0017968658,4994,0,-0.20956759,-0.25242987,-9.721404,4994,0
214824182,0.0009415346,0.00093048613,0.0019366236,5003,0,-0.21591151,-0.23629461,-9.765419,5003,0
214829185,0.00076834555,0.0013402273,0.001668149,5003,0,-0.22442931,-0.23590398,-9.776346,5003,0
214834201,0.0018954623,0.0014576943,0.00047789048,5016,0,-0.20691171,-0.24941023,-9.727482,5016,0
214839198,0.0016580538,0.0011111982,0.0009804652,4997,0,-0.23179686,-0.2529428,-9.777077,4997,0
214844194,0.001451878,0.0011824798,0.0028438072,4996,0,-0.23003754,-0.24669655,-9.736588,4996,0
214924279,0.0009656323,0.00037626218,0.0014602129,5040,0,-0.21418653,-0.23072645,-9.774201,5040,0
214929253,0.0015939348,0.002374015,0.002060905,4974,0,-0.23016037,-0.23412865,-9.788667,4974,0
214934286,2.6432419e-05,0.0014123482,0.0016083642,5033,0,-0.2362749,-0.2176017,-9.783552,5033,0
214939251,0.0013179549,-0.00020837082,0.002420097,4965,0,-0.23747373,-0.23973078,-9.769106,4965,0
214944284,0.0019406752,0.0010914553,0.0017799345,5033,0,-0.23021284,-0.24257743,-9.787964,5033,0
214949257,-0.00035147322,0.00041510898,0.000909664,4973,0,-0.2397516,-0.2178231,-9.769396,4973,0
214954279,0.0021526618,0.00064572215,0.0017441856,5022,0,-0.22975259,-0.21557899,-9.7727785,5022,0
214959265,0.0010090389,0.0019488832,0.00037648977,4986,0,-0.21029188,-0.2199346,-9.747109,4986,0
214964267,0.0009721652,3.7225905e-06,0.0010544021,5002,0,-0.21234797,-0.23000549,-9.794846,5002,0
214969269,0.002556849,0.00055646664,0.0013064004,5002,0,-0.23026538,-0.23858982,-9.774254,5002,0
214974276,0.003096351,0.0019072532,0.0011415958,5007,0,-0.22996947,-0.21626252,-9.771919,5007,0
215039311,0.001764566,0.0013855197,0.0011617448,4994,0,-0.24658425,-0.209314,-9.8229,4994,0
215044321,0.0014743673,0.0011747573,0.0016977541,5010,0,-0.22604795,-0.21453509,-9.812012,5010,0
215049319,0.0005459385,0.000767407,0.0012118038,4998,0,-0.22366115,-0.20909838,-9.784304,4998,0
215054321,0.0004515693,6.194564e-06,0.0010963052,5002,0,-0.21652074,-0.23621483,-9.804618,5002,0
215059344,0.0015337378,0.0005197528,0.0016253546,5023,0,-0.23078354,-0.22354734,-9.772894,5023,0
215064327,0.0034103468,0.0011483943,0.0020087191,4983,0,-0.22562711,-0.22790575,-9.761931,4983,0
215069330,0.0047857026,0.0012017703,0.0023369675,5003,0,-0.21347721,-0.22553456,-9.7768135,5003,0
215074336,0.0025234134,0.0022220335,0.0009265599,5006,0,-0.23176402,-0.22615771,-9.808165,5006,0
215114356,0.0020246524,0.0011994417,0.0024433923,5004,0,-0.23826763,-0.21464016,-9.789396,5004,0
215119358,0.00047873863,0.0011758707,0.0023162714,5002,0,-0.25029,-0.24536458,-9.760792,5002,0
215124379,0.0001747973,0.0011494835,0.00053019205,5021,0,-0.2436904,-0.2628838,-9.763927,5021,0
215129364,0.0039817435,0.0014206369,0.0020390141,4985,0,-0.23424228,-0.25134152,-9.778848,4985,0
215204412,0.0029519545,0.002743423,0.00079346634,5005,0,-0.23956394,-0.22341193,-9.714847,5005,0
215209416,0.0007778054,0.0011975797,0.00089586776,5004,0,-0.22200623,-0.26864302,-9.759715,5004,0
215214421,0.0030186023,-0.00036842725,0.001601942,5005,0,-0.21659814,-0.23448439,-9.776449,5005,0
215219418,-0.0016326634,0.00041863736,0.0018196572,4997,0,-0.2195059,-0.22913752,-9.7597,4997,0
215224424,0.0030471797,6.3286534e-05,0.0017605125,5006,0,-0.19960195,-0.22142068,-9.78313,5006,0
215229428,0.004690817,0.00097111234,0.000982511,5004,0,-0.22148228,-0.23485166,-9.758767,5004,0
215234435,0.0039744484,0.0014590422,0.0025890437,5007,0,-0.21215759,-0.22722858,-9.74187,5007,0
215239432,0.0017947721,0.001600582,0.0016793597,4997,0,-0.22690609,-0.2153556,-9.757753,4997,0
215244436,0.0034014257,-9.485885e-05,0.0008107877,5004,0,-0.23346666,-0.20905198,-9.744879,5004,0
215249439,0.002720957,0.0005900029,0.0013314874,5003,0,-0.24836549,-0.22299597,-9.752462,5003,0
215254442,0.00071981485,0.0006432071,0.0020441124,5003,0,-0.2518707,-0.24651122,-9.768247,5003,0
215274453,0.0011221811,0.0018739587,0.0022576828,5002,0,-0.21124779,-0.22833844,-9.769162,5002,0
215279456,0.0035225244,0.001653767,0.001701797,5003,0,-0.21469644,-0.20632923,-9.78823,5003,0
215284460,0.0024479695,0.00040866697,0.0025115302,5004,0,-0.22489902,-0.238069,-9.773775,5004,0
215289461,0.001140049,0.0007187782,0.0016313012,5001,0,-0.23527265,-0.23283367,-9.758428,5001,0
215294465,0.002995741,0.0019457197,0.002438742,5004,0,-0.25521627,-0.24297184,-9.789582,5004,0
215329487,0.0029177903,0.0013319713,0.0014611621,5004,0,-0.22950277,-0.19593209,-9.805813,5004,0
215334497,0.0022004286,0.000572111,0.0019469308,5010,0,-0.2227282,-0.20985384,-9.749977,5010,0
215339489,-0.00027421882,0.0005914081,0.0012908485,4992,0,-0.25488564,-0.2004082,-9.75294,4992,0
215344495,-0.0006447373,0.000732137,0.0018378599,5006,0,-0.23825516,-0.21192741,-9.77629,5006,0
215349533,0.00505291,0.001183531,0.0014322898,5038,0,-0.23835881,-0.22758731,-9.789324,5038,0
215354500,0.0021450282,0.0009946127,0.0025018349,4967,0,-0.24217492,-0.21372348,-9.758667,4967,0
215379513,0.0029707141,0.00083556626,0.0016862148,4988,0,-0.23169051,-0.22054563,-9.776681,4988,0
215384526,0.0034410364,0.0020199828,0.00262786,5013,0,-0.21217138,-0.21016498,-9.774332,5013,0
215389523,7.601529e-06,0.0005396817,0.0027899495,4997,0,-0.21729909,-0.219992,-9.760718,4997,0
215394525,0.0008620751,0.0001743428,0.0018419726,5002,0,-0.23006165,-0.24326524,-9.74279,5002,0
215399534,0.0007219457,0.0011625828,0.0014145022,5009,0,-0.24275762,-0.22779296,-9.732821,5009,0
215469569,0.0005911409,0.0012681646,0.0023642883,4992,0,-0.24263544,-0.21360761,-9.772422,4992,0
215474573,-0.00046058465,0.0011876377,0.0020506447,5004,0,-0.23969446,-0.23716454,-9.774004,5004,0
215479573,0.0025398554,0.0017654467,0.0019305997,5000,0,-0.2399568,-0.22228679,-9.790373,5000,0
215484589,0.0032342223,0.0014669942,0.0011601575,5016,0,-0.21412414,-0.23212661,-9.745849,5016,0
215489579,0.0012626217,0.00070843945,0.0026070236,4990,0,-0.23526412,-0.21969655,-9.763995,4990,0
215494585,0.00040600635,0.00097378285,0.0024633287,5006,0,-0.23848192,-0.24841064,-9.758702,5006,0
215514596,0.0010230084,0.00065775623,0.0020813078,5005,0,-0.19420208,-0.22292185,-9.7597,5005,0
215519657,0.0022545417,0.0010769035,0.0017728339,5061,0,-0.22728619,-0.22322144,-9.753312,5061,0
215524618,0.00067496183,0.0022229874,0.001679848,4961,0,-0.22820652,-0.2320258,-9.762431,4961,0
215529603,0.00087582076,0.0020978993,0.0017808684,4985,0,-0.22020862,-0.25962144,-9.7953,4985,0
215534608,-0.00057348795,0.0017176016,0.0024225218,5005,0,-0.20938765,-0.23305248,-9.748872,5005,0
215569629,0.0031206498,-7.912943e-05,0.0023035682,4998,0,-0.20650093,-0.21279414,-9.801321,4998,0
215574631,0.00022793608,0.0015413646,0.0013807359,5002,0,-0.21317086,-0.23367462,-9.802289,5002,0
215579642,0.0012202074,0.0019876717,0.0013781282,5011,0,-0.23961833,-0.22993267,-9.743414,5011,0
215584639,0.0033737142,0.0012430368,0.0007679469,4997,0,-0.23336501,-0.2374617,-9.749583,4997,0
215589639,0.0033824367,0.00035889613,0.0007381474,5000,0,-0.24691969,-0.25359145,-9.753174,5000,0
215594644,0.0017216312,0.0014666058,0.0019778835,5005,0,-0.22727828,-0.23496647,-9.792392,5005,0
215599651,0.001734607,0.0010796747,0.00197411,5007,0,-0.19069931,-0.23550394,-9.752939,5007,0
215634668,0.00092082634,0.0005197441,0.001500595,4993,0,-0.2091241,-0.22937009,-9.780284,4993,0
215639668,0.0012290982,0.0009027038,0.0020366432,5000,0,-0.2077315,-0.22377099,-9.787068,5000,0
215644675,-0.0001533318,0.00034719982,0.0027310385,5007,0,-0.24576673,-0.24010004,-9.767741,5007,0
215649675,0.001170201,0.0013944606,0.002482877,5000,0,-0.2422671,-0.226934,-9.783764,5000,0
215654680,0.0023506186,0.00051161466,0.0008163268,5005,0,-0.20452714,-0.23060985,-9.800704,5005,0
215679704,0.0021253575,0.0017865998,0.0021564874,5015,0,-0.22734807,-0.23982987,-9.756509,5015,0
215684706,0.0020444419,0.0011391696,0.0013441216,5002,0,-0.21662998,-0.23411885,-9.767846,5002,0
215689724,0.0016477647,0.0016176474,0.0015971225,5018,0,-0.24349988,-0.21572432,-9.755587,5018,0
215694701,0.0014289457,0.0003226509,0.0028813884,4977,0,-0.2362633,-0.21476571,-9.76379,4977,0
215699710,0.0006362157,-0.00010748088,0.001954537,5009,0,-0.20854269,-0.220311,-9.761615,5009,0
215704711,0.00010882408,0.00066188944,0.0014113088,5001,0,-0.21350761,-0.23339067,-9.735193,5001,0
215709710,0.00010608956,0.0020261798,0.0010345775,4999,0,-0.22004098,-0.21803892,-9.700014,4999,0
