timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
520226444,520224497,-0.6813016,0.021207804,-0.7456846,-0.7222521,-0.70564175,-0.6261383,-1.509861,-9.24442,-9.127057,-8.731504,-7.6145396,-23.293903,-12.19125,-12.301624,-12.27836,-11.608234,-8.613714,0.28502494,0.021787316,0.021787316,0.64961314,0.021787316
521226815,521224941,-0.64001465,0.021065505,-0.7124321,-0.6894145,-0.67329246,-0.59450287,-1.4741534,-9.098251,-9.009947,-8.649079,-7.6502833,-21.83132,-12.355364,-12.473335,-12.457161,-11.867466,-8.709541,0.20689675,0.021996228,0.021996228,0.72711456,0.021996228
522232168,522225397,-0.7159308,0.021525973,-0.79585737,-0.7721134,-0.75541234,-0.6763649,-1.5517571,-9.512024,-9.375919,-8.989965,-7.8764734,-22.683474,-12.888609,-13.022156,-13.017513,-12.525488,-7.93749,0.14434052,0.024406144,0.024813922,0.78337216,0.023067283
523232646,523225832,-0.7469226,0.022776484,-0.8280067,-0.8062513,-0.7905231,-0.7139485,-1.627811,-11.291401,-11.138482,-10.751734,-9.622061,-24.567106,-11.593954,-11.718668,-11.709148,-11.216089,-6.7090874,0.09187882,0.023114184,0.023181047,0.83871186,0.023114184
524228532,524226276,-0.7296604,0.02153435,-0.8183702,-0.79465324,-0.7781886,-0.69983613,-1.567611,-11.858558,-11.706447,-11.3306875,-10.225,-24.468746,-11.791734,-11.933501,-11.936046,-11.548598,-6.123806,0.059816893,0.024029769,0.024029769,0.86809385,0.024029769
525228840,525226723,-0.6539342,0.021752583,-0.7424608,-0.7195222,-0.70388794,-0.62619436,-1.4942881,-12.086653,-11.954088,-11.602571,-10.571275,-23.520325,-11.608543,-11.773691,-11.792181,-11.536358,-5.11929,0.040264226,0.02443895,0.02443895,0.88641894,0.02443895
526229139,526227164,-0.6674714,0.024104623,-0.75480616,-0.73173237,-0.71605474,-0.63806766,-1.5080501,-13.933027,-13.800644,-13.457615,-12.437557,-24.5612,-11.782793,-11.978624,-12.017513,-11.919546,-3.917758,0.027791742,0.027651237,0.027651237,0.88925457,0.027651237
527219545,527217638,-0.6180614,0.024467042,-0.7062447,-0.68359184,-0.6672929,-0.59035265,-1.5023402,-12.568252,-12.489527,-12.193522,-11.334483,-20.897118,-11.044838,-11.286327,-11.355289,-11.484449,-1.8050103,0.025486777,0.025486777,0.025486777,0.89805293,0.025486777
528224840,528218053,-0.6142169,0.020638099,-0.7064142,-0.6837316,-0.6684813,-0.5900626,-1.4690169,-8.795809,-8.7679,-8.51675,-7.820817,-15.388659,-10.895233,-11.148182,-11.226538,-11.441458,-1.6891899,0.024166124,0.02390198,0.024036001,0.9057768,0.022119131
529220436,529218503,-0.4524811,0.027668174,-0.541861,-0.51751524,-0.4996549,-0.42048,-1.3370451,-13.985472,-13.958758,-13.715826,-13.044502,-20.430899,-11.881116,-12.119066,-12.190377,-12.373851,-3.2220242,0.029007113,0.029007113,0.029007113,0.88397163,0.029007113
530225728,530218954,-0.2157742,0.028426487,-0.3095123,-0.28320342,-0.2636336,-0.18236598,-1.0958606,-13.051302,-13.031139,-12.800121,-12.167724,-19.167376,-13.370585,-13.597864,-13.66463,-13.833873,-5.146411,0.030004786,0.030004786,0.030004786,0.8799809,0.030004786
531226050,531219412,-0.32202008,0.024264432,-0.4053176,-0.38515782,-0.3721042,-0.2941171,-1.1983471,-11.883049,-11.867954,-11.646349,-11.034325,-17.100164,-11.011702,-11.267981,-11.355526,-11.67578,-1.5620909,0.028592207,0.026884157,0.027955877,0.8913297,0.025238134
532221707,532219893,-0.58168447,0.027862376,-0.66739243,-0.64475983,-0.6295037,-0.54899985,-1.4506994,-13.898462,-13.81974,-13.556038,-12.757051,-19.884916,-12.226012,-12.511171,-12.619232,-13.078626,-0.7242372,0.029957311,0.029957311,0.029957311,0.8801708,0.029957311
533222522,533220317,-0.94395983,0.030263651,-1.0355862,-1.0094945,-0.9909552,-0.90737176,-1.8097718,-13.170739,-13.012579,-12.694875,-11.662336,-20.49739,-14.395108,-14.698598,-14.820006,-15.369208,-1.0917261,0.032898378,0.032898378,0.032898378,0.86840653,0.032898378
534227629,534220771,-0.9856966,0.032658402,-1.0605491,-1.0405521,-1.0268865,-0.9484462,-1.8961896,-12.86985,-12.635694,-12.266386,-11.006545,-21.415638,-14.496397,-14.822508,-14.959438,-15.615887,0.74809265,0.036130767,0.0354649,0.03671201,0.8589856,0.032706752
535227783,535221223,-1.0022267,0.032229815,-1.0784237,-1.0585519,-1.0450524,-0.96647984,-1.9143106,-13.181383,-12.952345,-12.59313,-11.367657,-21.723005,-14.2101555,-14.512812,-14.636269,-15.218515,0.049114704,0.032164935,0.032164935,0.033047438,0.8704578,0.032164935
536223625,536221689,-0.6748661,0.036791813,-0.7528522,-0.730068,-0.7137412,-0.6326777,-1.5833143,-16.476751,-16.23565,-15.87381,-14.6321335,-25.54335,-13.844223,-14.116217,-14.221432,-14.694582,-0.6331072,0.037350222,0.037350222,0.037350222,0.85059917,0.037350222
538224639,538222563,-0.487027,0.03860402,-0.5677532,-0.5430147,-0.5249565,-0.44144693,-1.3998281,-15.941158,-15.741959,-15.422226,-14.332446,-23.814648,-14.7029085,-14.957158,-15.053309,-15.5014925,-2.5508287,0.04229282,0.042186067,0.042810358,0.83402705,0.038683757
539224986,539223006,-0.5010762,0.04450898,-0.5758987,-0.55110496,-0.53301424,-0.44885015,-1.414325,-17.957283,-17.822218,-17.553345,-16.65287,-23.306828,-14.989919,-15.289971,-15.416891,-16.090977,-1.6987242,0.04511885,0.04511885,0.04511885,0.8195245,0.04511885
540230212,540223462,-0.3324186,0.045277845,-0.41100433,-0.38459092,-0.36507252,-0.27885607,-1.245503,-17.737608,-17.618086,-17.365347,-16.526522,-22.64597,-15.349549,-15.6383915,-15.760163,-16.408037,-2.6895554,0.045803327,0.045803327,0.045803327,0.81678665,0.045803327
541230414,541223885,-0.32794347,0.047854666,-0.40530446,-0.37868047,-0.35898358,-0.27191946,-1.2452548,-15.712706,-15.60425,-15.364382,-14.576546,-20.458317,-14.189735,-14.457898,-14.568374,-15.147376,-2.4966578,0.046452057,0.045087587,0.04689832,0.8134297,0.048132375
542230943,542224322,0.015588196,0.080822624,-0.007770784,0.011342571,0.023506679,0.105587386,-0.87025803,-16.353666,-16.365623,-16.218323,-15.806675,-17.649473,-11.972154,-12.258709,-12.383595,-13.080278,-1.0676028,0.04555772,0.041730106,0.04465337,0.77882016,0.08923864
543226918,543224756,-0.10979208,0.2380541,0.2521859,0.2714358,0.28409752,0.36619183,-0.617276,-15.904999,-16.060787,-16.022795,-16.05292,-12.692588,-13.001554,-13.335078,-13.493468,-14.438879,-2.0035696,0.03386177,0.031163193,0.031163193,0.4275487,0.4762631
544231824,544225190,-0.36863056,0.0659393,0.4277852,0.44763312,0.46119758,0.5433957,-0.43379825,-14.374366,-14.630411,-14.670617,-15.021818,-8.127372,-13.905353,-14.259092,-14.434303,-15.515342,-3.2358665,0.019440081,0.019440081,0.019440081,0.022105949,0.9195738
545227643,545225622,-0.2465854,0.05519218,0.5446835,0.5649339,0.5791987,0.6609669,-0.30067763,-12.414602,-12.738432,-12.834043,-13.4168215,-4.370543,-12.939151,-13.286285,-13.460904,-14.561024,-3.16424,0.017023658,0.017023658,0.017023658,0.017023658,0.9319053
546228616,546226050,-0.14092948,0.050082948,0.6311299,0.6514785,0.6661809,0.74681944,-0.19091162,-11.976349,-12.332754,-12.457607,-13.156694,-2.7471757,-12.589247,-12.945459,-13.129646,-14.317699,-2.4575195,0.016077936,0.016077936,0.016077936,0.016077936,0.93568826
547228814,547226478,-0.072399,0.04211578,0.62932444,0.6535317,0.67118835,0.75489795,-0.11785749,-12.947437,-13.244293,-13.327955,-13.853111,-4.8075294,-12.716966,-13.082516,-13.276335,-14.538768,-1.0771198,0.015647415,0.015647415,0.015647415,0.015647415,0.9374103
548228942,548226910,-0.3004853,0.04046812,0.37796682,0.4035531,0.42290252,0.5065944,-0.34547865,-13.335527,-13.581457,-13.630146,-14.014283,-6.383699,-12.08407,-12.441381,-12.63349,-13.888851,0.09683514,0.015842963,0.015842963,0.015842963,0.015842963,0.93662816
549229470,549227348,-0.38787848,0.048129506,0.333977,0.35113394,0.36329716,0.43954965,-0.44008663,-14.873128,-15.043761,-15.037999,-15.207437,-9.867047,-14.401137,-14.738252,-14.920065,-16.1013,-2.0993834,0.017619364,0.017619364,0.017619364,0.017619364,0.9295225
550219786,550217769,-0.7369087,0.07804853,-0.11517101,-0.08904091,-0.06855006,0.0152835995,-0.839446,-18.30043,-18.235981,-18.050674,-17.498281,-19.235142,-20.907412,-21.21283,-21.374836,-22.388603,-7.371435,0.03531639,0.03531639,0.03531639,0.03531639,0.8587344
551224818,551218206,-0.77001876,0.07877044,-0.14316836,-0.11679033,-0.09610946,-0.011141042,-0.87258726,-19.400614,-19.32865,-19.140045,-18.56433,-19.867233,-18.211182,-18.546917,-18.732233,-19.89134,-3.5021496,0.035112046,0.035112046,0.035112046,0.035112046,0.8595517
552221030,552218629,-0.6743495,0.064598225,-0.030414017,-0.0034583316,0.017610138,0.10369443,-0.75449264,-19.838871,-19.83962,-19.708527,-19.345451,-17.205273,-14.82835,-15.247658,-15.493462,-17.05318,2.3291836,0.027776515,0.027776515,0.027776515,0.027776515,0.8888939
553221621,553219058,0.10490833,0.045345742,0.75114805,0.77404433,0.790881,0.87361646,0.05029262,-15.207046,-15.300456,-15.241572,-15.161271,-9.10014,-12.321017,-12.825215,-13.133479,-15.11015,7.144128,0.01971073,0.01971073,0.01971073,0.01971073,0.9211571
554226128,554219503,0.41714618,0.046441887,1.0740308,1.0976772,1.1162593,1.1975746,0.36195356,-14.920843,-15.067745,-15.053198,-15.163412,-7.605073,-9.635939,-10.137051,-10.446936,-12.439282,9.090566,0.01964803,0.01964803,0.01964803,0.01964803,0.9214079
555226769,555219913,0.56469965,0.043928362,1.1838315,1.2019107,1.2147226,1.2911891,0.50832975,-16.489574,-16.640522,-16.630272,-16.757877,-8.6271105,-10.43284,-10.975559,-11.318088,-13.526242,10.013676,0.021100368,0.021100368,0.021100368,0.021100368,0.9155985
557222823,557220771,0.9739112,0.04090623,1.5594503,1.5746008,1.5853137,1.6555715,0.9176376,-14.528274,-14.625499,-14.577748,-14.58516,-8.453929,-8.783789,-9.302467,-9.634308,-11.768232,11.309374,0.022082979,0.022082979,0.022082979,0.022082979,0.91166806
558227936,558221197,0.79756624,0.035608396,1.3549783,1.3703225,1.3812184,1.4502184,0.74668807,-13.011862,-13.079794,-13.012066,-12.959005,-8.117994,-8.111371,-8.590422,-8.896622,-10.861067,10.632131,0.020904897,0.020904897,0.020904897,0.020904897,0.91638035
559223625,559221614,0.74512273,0.03355249,1.2821912,1.2976196,1.3086395,1.3766756,0.69556,-14.475678,-14.505841,-14.410867,-14.263036,-10.684037,-9.851164,-10.307926,-10.60011,-12.47032,8.264301,0.020999976,0.020999976,0.020999976,0.020999976,0.9160001
560224178,560222041,0.8190767,0.030244183,1.351367,1.3661641,1.3766899,1.4433665,0.7745003,-12.784071,-12.786602,-12.673019,-12.467035,-10.002773,-9.87056,-10.287236,-10.552392,-12.243811,6.762767,0.019210583,0.019210583,0.019210583,0.019210583,0.9231577
561229004,561222463,0.65243953,0.027691722,1.1630878,1.1789224,1.1903412,1.2572142,0.61053073,-12.039647,-12.007739,-11.869718,-11.578914,-10.199723,-10.329166,-10.720502,-10.968779,-12.546037,5.4228516,0.018705983,0.018705983,0.018705983,0.018705983,0.925176
562289601,562282912,0.6546107,0.026505215,1.1580032,1.1737834,1.1851479,1.2516091,0.6142134,-11.611749,-11.576428,-11.438865,-11.152434,-9.952994,-10.2006035,-10.576546,-10.814908,-12.328157,4.852002,0.01828867,0.01828867,0.01828867,0.01828867,0.92684525
564726089,564723952,2.941,3.7360072,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
565226624,565224168,-0.44496495,3.787274,-2.4586635,-1.2023761,0.052187596,1.3078918,2.5660267,-1.192936,-0.38729477,-0.8573322,-1.9533844,-2.1609898,-1.6357183,-0.8796282,0.12010574,-0.017834663,-1.1030035,0.19960603,0.20067717,0.20081241,0.19982408,0.19908023
566226498,566224580,1.9662255,3.803831,-2.4970975,-1.2312496,0.035259556,1.2888196,2.533655,0.8400917,0.56165314,-0.015663147,-0.085926056,0.43707275,-0.22945213,0.28782368,0.177104,-0.40117455,-0.6490612,0.19866954,0.19485466,0.19810495,0.20400782,0.20436305
567231616,567225014,1.6237141,3.3136184,-2.4201899,-1.1169953,0.16444065,1.3903605,2.6033113,3.9794254,1.4178791,-2.2038288,-1.8574944,1.829567,1.7599506,4.829342,3.2615147,-0.55313873,-1.5076685,0.18646422,0.18081413,0.20114243,0.22063401,0.21094522
568227340,568225426,2.096398,1.9821821,-2.2924483,-0.7821323,0.6497189,1.7672685,2.770457,7.7749653,1.3528824,-5.467972,-2.9470787,3.719059,6.1466575,12.349657,7.1484284,0.3659153,-0.46593237,0.12663433,0.0845518,0.17130032,0.33093655,0.28657696
569227952,569225847,2.3711698,0.8447706,-2.2505374,-0.52933425,1.0616093,2.0767994,2.8801563,5.2434206,-3.097931,-9.074158,-4.72163,1.0475082,7.535736,14.073725,6.265129,0.76631856,0.7633982,0.05858137,0.017580371,0.104148224,0.4540054,0.36568463
570228611,570226281,2.3848934,0.5859574,-2.4256663,-0.60793614,1.1063229,2.091176,2.7742667,5.315914,0.2525463,-5.016159,-2.0034847,1.4061584,4.5185246,10.4991665,5.152858,1.2363987,0.82897377,0.03410632,0.014407507,0.053543266,0.48033214,0.41761082
571228640,571226683,2.4243438,0.5054661,-2.4469845,-0.59900606,1.1687984,2.1398938,2.7710843,4.6715183,3.2501984,-2.2239952,-1.1624775,0.845459,1.1699076,6.7147584,4.6072307,1.1882195,-0.016177654,0.025384044,0.013694968,0.037816986,0.4854393,0.43766466
572233610,572227101,2.524492,0.43929183,-2.436141,-0.5608213,1.2920461,2.2421658,2.8202667,5.413286,8.3217125,0.020345688,-1.0570889,0.31754875,-1.0805473,6.200181,7.4542027,2.9302557,0.3082068,0.019993382,0.0129080415,0.024418034,0.47431657,0.46836397
573224409,573217515,2.6861382,0.3611086,-2.4250476,-0.47428808,1.5091426,2.4176023,2.9226332,7.655653,11.648939,-0.27596664,-0.8106613,1.1944294,-3.3995736,6.8376765,7.408853,1.1679082,-1.7582704,0.0130546745,0.012420821,0.012420821,0.45277077,0.50933295
574224367,574217932,2.9391584,0.29387134,-2.3869498,-0.28930336,1.8755912,2.7112427,3.116329,8.560699,10.562218,-5.8262825,-3.040659,0.35261726,-0.36792445,15.936409,10.293675,2.3707602,-0.014289379,0.012268951,0.012268951,0.012268951,0.42300168,0.5401915
575225108,575218348,-3.1414833,0.23404527,-2.4046245,-0.2055022,2.1667974,2.942251,-3.0173163,6.8073254,7.457506,-10.373577,-4.6801453,-0.9897404,-0.87559414,19.152464,7.8417807,0.34134722,-0.95564413,0.012064615,0.012064615,0.012064615,0.37254104,0.59126514
576220694,576218764,-2.7760594,0.18046364,-2.2548974,-0.008061434,2.643218,-2.9469104,-2.7000039,5.8601856,3.1555061,-15.590605,-5.881405,-1.7134666,1.1050205,27.713682,6.3780775,0.1829462,0.1751728,0.011995144,0.011995144,0.011995144,0.30274865,0.6612659
577225871,577219180,-2.2607408,0.13576615,-1.905319,0.353762,-2.9606285,-2.392127,-2.219223,5.6845627,-2.3030148,-17.27934,-4.635193,-0.83203125,0.6355753,33.611576,0.27999973,-2.1088781,-0.76564217,0.011590129,0.011590129,0.011590129,0.24612625,0.7191034
579226805,579220060,-1.8713758,0.08497072,-1.7013263,0.44370106,-2.272209,-1.9367883,-1.8664818,1.6031914,-5.006114,-16.06084,-4.804593,-2.6977177,0.71422195,37.688953,-3.8851814,-1.4467373,0.42025375,0.012516331,0.011059508,0.011059508,0.1517581,0.8136065
580222303,580220425,-1.7519424,0.072568394,-1.6210852,0.48202273,-2.0558853,-1.7969453,-1.7527698,2.212068,-3.2859583,-12.592904,-2.7949524,-1.2958803,1.3346977,37.14187,-3.8821907,-0.41109848,1.3988819,0.012610731,0.010541769,0.010541769,0.13583152,0.83047426
581222799,581220857,-1.3889323,0.06466287,-1.2868856,0.7812871,-1.6058805,-1.4164106,-1.393732,0.27109766,-10.405222,-12.256221,-3.7418957,-2.6876554,0.8533039,38.03798,-5.764435,-0.99212074,0.76675606,0.012637947,0.010306328,0.010306328,0.12959255,0.83715683
582227826,582221252,-1.0289029,0.05670063,-0.9542382,1.0476283,-1.1542548,-1.0388563,-1.0377346,-0.697752,-20.729258,-10.290153,-3.5202975,-2.879957,2.605709,38.736153,-4.975115,0.7460079,2.31917,0.014661716,0.010099033,0.010099033,0.12673807,0.83840215
583228221,583221664,-0.86171734,0.04969154,-0.8023453,1.135171,-0.90971494,-0.85910714,-0.87324405,-0.42593622,-23.496254,-8.121242,-2.6439972,-2.2156782,1.2148247,35.72519,-5.4552593,-0.15540123,1.0586729,0.016105061,0.009686185,0.009686185,0.12778765,0.83673495
584228868,584222075,-0.77885604,0.05068901,-0.7297654,1.1878698,-0.7762659,-0.769511,-0.7931723,-3.8039827,-25.370737,-10.312231,-5.650079,-5.2727203,1.3509569,28.77031,-3.9913206,0.5530634,1.5219326,0.018183907,0.0105197765,0.0105197765,0.13223407,0.8285424
585224335,585222486,-0.58190817,0.049522057,-0.5408127,1.3511472,-0.5476713,-0.566939,-0.5979003,-4.2743263,-23.699146,-10.167847,-5.9128313,-5.5675225,1.1102695,25.138294,-3.5238876,0.61003876,1.451314,0.022738758,0.010723649,0.010723649,0.12777264,0.82804126
586229579,586222903,-0.39453274,0.04975651,-0.3584005,1.5127085,-0.34077665,-0.3766101,-0.41192186,-5.162533,-29.324787,-10.671542,-6.6239243,-6.209258,1.597745,22.674232,-2.473566,1.2329712,1.8681145,0.02733756,0.011200545,0.011200545,0.12351861,0.8267427
587225101,587223307,-0.40241307,0.046393637,-0.36746332,1.4756469,-0.3392255,-0.38355708,-0.41958344,-3.6787233,-28.400593,-8.941657,-5.0551577,-4.603264,1.0829878,19.959942,-2.5233383,0.8439069,1.3672581,0.03153459,0.010735395,0.010735395,0.11789347,0.82910115
588225639,588223748,-0.51371205,0.047405016,-0.48115954,1.3510824,-0.444767,-0.4936659,-0.5317666,-4.639641,-25.079823,-9.608254,-5.9831,-5.593747,-0.27025223,18.362263,-3.5663137,-0.39526558,0.110711575,0.037396,0.011261675,0.011261675,0.11025116,0.8298295
589230870,589224127,-0.5654529,0.049372215,-0.5367354,1.2783532,-0.48832795,-0.54545546,-0.58474857,-5.900586,-22.516888,-10.542834,-7.1970763,-6.8941708,0.1654377,19.60935,-2.893178,0.109389305,0.59636974,0.044223372,0.012139771,0.012139771,0.10377607,0.827721
590226587,590224540,-0.5677397,0.046831854,-0.53872025,1.2802753,-0.47946995,-0.5451435,-0.58672684,-0.33907795,-16.983507,-4.761503,-1.5730467,-1.2797565,3.4740076,22.43816,0.6907282,3.463066,3.879589,0.04879438,0.011375312,0.011375312,0.10264387,0.8258111
591226792,591224947,-0.45982426,0.048943803,-0.43196794,1.3791955,-0.36637396,-0.43748763,-0.47988644,-4.2961073,-24.249157,-8.620888,-5.4680977,-5.1256084,1.4390125,19.701942,-1.0166855,1.4386368,1.7290058,0.052204538,0.012141202,0.012141202,0.09982991,0.8236831
592231946,592225356,-0.4648276,0.049915325,-0.43976516,1.3555351,-0.36609176,-0.44232053,-0.48574343,-5.244257,-21.656937,-9.295769,-6.371151,-6.0942554,0.4359808,18.674404,-1.9168081,0.47174072,0.7853966,0.059487592,0.012713837,0.012713837,0.09383771,0.82124704
593227717,593225765,-0.5381322,0.04990799,-0.51526546,1.2699422,-0.43461424,-0.5160228,-0.55942357,-5.3704853,-18.69683,-9.217715,-6.45218,-6.20201,-0.2600298,16.253645,-2.5701418,-0.19087982,0.16727352,0.06717837,0.012895921,0.012895921,0.090033874,0.81699586
596233405,596226996,-0.50689745,0.047262385,-0.48481974,1.2939479,-0.40490368,-0.48373035,-0.52757716,-2.6166983,-17.116095,-6.32104,-3.5796652,-3.1955137,-0.55362797,9.272193,-2.6197233,-0.4590459,-0.1280942,0.085797764,0.012199645,0.012199645,0.077209346,0.81259364
597229541,597227407,-0.46218297,0.04932656,-0.44055542,1.3415263,-0.35966054,-0.43813023,-0.48366484,-4.187433,-11.5086,-7.500378,-5.1071954,-4.8626533,-0.95298004,8.997709,-3.1809378,-0.87263775,-0.41478062,0.088416636,0.012769063,0.012769063,0.07443901,0.81160617
598219749,598217846,-0.42730558,0.051475514,-0.4070598,1.3704395,-0.3288781,-0.40496486,-0.44928536,-4.096081,-10.927668,-7.2990856,-4.9773407,-4.731144,-4.366266,4.577743,-6.5504146,-4.2956614,-3.836123,0.09029433,0.01349422,0.01349422,0.06990904,0.81280816
599224942,599218226,-0.429664,0.048268817,-0.4083996,1.3670232,-0.33148858,-0.4059243,-0.4503895,-0.42620087,-9.145551,-3.503994,-1.2687464,-1.038024,-2.3265471,8.190449,-4.306745,-2.2628102,-1.898664,0.0910045,0.01251084,0.01251084,0.066691816,0.817282
600220667,600218645,-0.3597356,0.049214188,-0.33900678,1.4325991,-0.2585112,-0.33455747,-0.38096404,-1.8247862,-14.594534,-4.804035,-2.630993,-2.4080973,-3.1124792,10.3177395,-4.7576704,-3.043765,-2.8520641,0.091347545,0.012846406,0.012846406,0.06504942,0.8179102
601221361,601219050,-0.2784546,0.049011562,-0.25884286,1.5010105,-0.17387225,-0.2526664,-0.2998162,-2.2744741,-14.342566,-5.134573,-3.042925,-2.8314505,-3.4329624,9.553811,-5.0263624,-3.369503,-3.1802998,0.092482895,0.01296279,0.01296279,0.06325792,0.8183336
602221310,602219464,-0.47166136,0.04996268,-0.4537044,1.2935882,-0.3628442,-0.44637662,-0.4934963,-2.3058748,-11.688784,-4.9061556,-3.0257654,-2.8998137,-4.814849,9.194435,-6.389824,-4.760476,-4.5538054,0.09286178,0.013459193,0.013459193,0.061198667,0.8190211
603222053,603219884,-0.32134435,0.049345914,-0.30418965,1.4347278,-0.20644902,-0.2936754,-0.34322244,-1.0979795,-10.801727,-3.6402464,-1.7846737,-1.6408463,-5.1111665,7.9835477,-6.6160207,-5.058553,-4.866981,0.09337285,0.013382149,0.013382149,0.059731297,0.82013154
604226977,604220300,-0.3676344,0.050120126,-0.35136217,1.3800409,-0.24914043,-0.34057552,-0.3898032,-1.2474594,-8.289078,-3.6383133,-1.8955679,-1.7778368,-5.581439,6.011712,-7.1946898,-5.554139,-5.289693,0.09238238,0.013738656,0.013738656,0.058071103,0.8220692
605222802,605220712,-0.3952651,0.049465112,-0.37861347,1.34924,-0.27422708,-0.36712158,-0.4171273,1.3176332,-4.4841094,-1.0600424,0.6910205,0.8462806,-4.5638504,4.1658015,-6.3023987,-4.5667353,-4.2308407,0.0899678,0.013548428,0.013548428,0.056458924,0.82647645
606223418,606221138,-0.35223386,0.049376182,-0.33514288,1.3914127,-0.23268904,-0.32388902,-0.37381616,-1.9415584,-6.287758,-4.274929,-2.5471053,-2.3736935,-2.3049088,4.197029,-4.154049,-2.3378634,-1.9362206,0.08737918,0.013506118,0.013506118,0.054145973,0.8314626
607228056,607221558,-0.71266556,0.064110145,-0.7005683,1.0222685,-0.6024874,-0.68992525,-0.7391117,3.9732199,-0.31962252,1.795619,3.400051,3.5270371,-6.319205,1.6188372,-8.042328,-6.352428,-5.998141,0.08163705,0.018452438,0.014927314,0.052223403,0.8327598
608228856,608221981,-0.86175025,0.08323345,-0.85600746,0.86344796,-0.758656,-0.8456414,-0.8946907,3.7033825,0.63128424,1.882587,3.1831894,3.1593676,-6.4498997,6.054017,-7.9719286,-6.4784393,-6.2069845,0.076251455,0.024969453,0.015022662,0.049951933,0.8338044
609224412,609222442,-0.813358,0.08844739,-0.80842775,0.9090046,-0.7114872,-0.7995597,-0.84807247,5.1978707,4.620704,3.7536445,4.7223096,4.5411925,-8.626896,7.75895,-10.037323,-8.663837,-8.427967,0.06945538,0.026753543,0.016687036,0.047476437,0.8396276
610224987,610222830,-0.46489185,0.092450455,-0.4593649,1.2578056,-0.3608708,-0.45221642,-0.50072306,5.532299,3.1197805,4.0387363,5.0592155,4.933337,-7.090089,8.411119,-8.405281,-7.1377935,-6.9419584,0.06332058,0.02805826,0.016212003,0.045377813,0.8470313
611230058,611223252,-0.7725386,0.060799308,-0.75605613,0.95435405,-0.6546418,-0.7486247,-0.79722613,3.4738026,-3.0851307,1.9118567,3.008627,2.9408255,-7.405385,8.86572,-8.431902,-7.444561,-7.3816404,0.060108606,0.017456478,0.01650908,0.044982944,0.8609429
612230352,612223694,-0.45920756,0.081578925,-0.4498941,1.2551805,-0.34258002,-0.4412036,-0.49182338,9.241575,3.822534,7.808416,8.807615,8.714632,-6.2517815,9.600849,-7.278528,-6.2996464,-6.2190933,0.056202594,0.024635648,0.019181067,0.04368227,0.85629845
613226054,613224103,0.054066632,0.0662511,0.068305716,1.7689934,0.1716765,0.075315334,0.026993897,9.965841,1.433645,8.349606,9.525165,9.535615,-2.968151,11.26148,-3.8732262,-3.0232515,-2.9962559,0.05220883,0.019470973,0.020867411,0.043529734,0.86392313
614226434,614224564,0.09666164,0.074691474,0.10776019,1.8106306,0.21025982,0.11306988,0.065804586,10.951057,-0.8255737,9.087486,10.505741,10.646763,-1.415916,10.26942,-2.2349362,-1.480968,-1.4929519,0.047946617,0.022255192,0.027981455,0.04425706,0.85755974
615226895,615224959,0.06010004,0.066074334,0.07942354,1.7954124,0.19873433,0.084472574,0.030588288,6.993885,-6.954714,5.131585,6.562354,6.7132225,-0.8072181,12.09542,-1.3937678,-0.866549,-0.9740801,0.04566125,0.01874293,0.03454866,0.04530982,0.8557373
616017890,616015303,0.24011472,0.07415465,0.25003058,1.9480222,0.35880467,0.25535882,0.20718458,10.978994,-5.7837086,8.961901,10.5499115,10.776991,-0.6390705,11.703296,-1.0608811,-0.69348145,-0.8705044,0.044024788,0.022091914,0.041062847,0.045921963,0.84689856
617228125,617225835,-0.75962305,3.8188217,-2.531778,-1.2751439,-0.018513756,1.2381217,2.494765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
618228601,618226262,-2.3292732,3.5908983,-2.5239496,-1.2673491,-0.010707264,1.2459694,2.5026264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
619118632,619116655,-1.1251596,3.5684404,-2.5057442,-1.2491074,0.0075295563,1.2641666,2.520804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
620233855,620227148,-2.3768454,3.571889,-2.514034,-1.2573969,-0.0007598857,1.2558773,2.5125144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
620323934,620317188,-1.6288414,3.6908255,-2.5143335,-1.2576964,-0.0010594461,1.2555777,2.512215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
