timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
640109553,1627401848600125,386226126,-91537541,62380,110606,1.5200001,0.74117863,9.825001,29.288002,2.1599998,5.56,90,38,0.245,0.23,0.086,-0.089,1.581327,0,nan,0.0,3,0,1,6,0
640304497,1627401848800125,386226092,-91537521,61977,110203,1.172,0.7412219,9.811001,29.359001,2.1599998,5.56,90,38,0.62100005,0.43300003,0.44500002,-0.080000006,1.581327,0,nan,0.0,3,0,1,6,0
640509717,1627401849000125,386226061,-91537511,61011,109238,1.5660001,0.7412799,9.808001,29.411001,2.1599998,5.56,90,38,0.37800002,-0.37800002,0.008,0.006,1.581327,0,nan,0.0,3,0,1,6,0
640701128,1627401849200125,386226102,-91537537,61758,109984,2.7580001,0.54086965,9.830001,29.509,2.1599998,5.56,90,38,2.2580001,1.843,-1.3050001,1.195,0.14717576,0,nan,0.0,3,0,1,6,0
640905767,1627401849400125,386226114,-91537545,62083,110309,1.3290001,0.540937,9.856001,29.569002,2.1599998,5.56,90,52,0.23200001,-0.16100001,-0.16600001,0.087000005,0.14717576,0,nan,0.0,3,0,1,6,0
641106142,1627401849600125,386226120,-91537547,62699,110925,2.1550002,0.54104626,9.873,29.603,2.1599998,5.56,90,52,0.69000006,-0.58900005,0.36,-0.016,0.14717576,0,nan,0.0,3,0,1,6,0
641304531,1627401849800125,386226131,-91537547,63291,111518,1.955,0.54114527,9.8810005,29.621002,2.1599998,5.56,90,52,0.47200003,-0.30900002,0.35700002,-0.053000003,0.14717576,0,nan,0.0,3,0,1,6,0
641510347,1627401850000126,386226091,-91537532,61855,110081,1.8440001,0.5412388,9.886001,29.646002,2.1599998,5.56,90,52,0.68200004,-0.411,0.545,0.27400002,0.14717576,0,nan,0.0,3,0,1,6,0
641710401,1627401850200126,386226064,-91537512,60999,109225,1.9410001,0.5413371,9.894,29.669,2.1599998,5.56,90,52,0.97200006,-0.455,0.859,0.0,0.14717576,0,nan,0.0,3,0,1,6,0
641911047,1627401850400126,386226070,-91537513,60961,109187,1.9720001,0.5414369,9.905001,29.698002,2.1599998,5.56,90,30,0.407,0.303,-0.27100003,0.43500003,0.14717576,0,nan,0.0,3,0,1,6,0
642114762,1627401850600126,386226054,-91537515,60200,108426,1.7520001,0.5415257,9.910001,29.716002,2.1599998,5.56,90,30,0.13100001,-0.13100001,0.008,0.50100005,0.14717576,0,nan,0.0,3,0,1,6,0
642314518,1627401850800126,386226050,-91537520,60019,108245,1.529,0.541603,9.904,29.731,2.1599998,5.56,90,30,0.254,-0.016,0.254,0.49800003,0.14717576,0,nan,0.0,3,0,1,6,0
642510368,1627401851000126,386226047,-91537554,60365,108591,1.585,0.5416833,9.831,29.740002,2.1599998,5.56,90,30,0.39800003,-0.37600002,0.13000001,0.45900002,0.14717576,0,nan,0.0,3,0,1,6,0
642710864,1627401851200126,386226040,-91537565,60054,108281,1.9180001,0.54178053,9.828,29.757002,2.1599998,5.56,90,30,0.791,0.32200003,-0.72300005,0.61700004,0.14717576,0,nan,0.0,3,0,1,6,0
642910426,1627401851400126,386226031,-91537575,59570,107796,1.853,0.5418743,9.842,29.776001,2.1599998,5.56,90,18,0.21800001,-0.093,-0.19700001,0.675,0.14717576,0,nan,0.0,3,0,1,6,0
643108584,1627401851600126,386226027,-91537577,59807,108033,1.6910001,0.54195976,9.832001,29.781002,2.1599998,5.56,90,18,0.36900002,-0.333,0.16000001,0.36800003,0.14717576,0,nan,0.0,3,0,1,6,0
643306458,1627401851800126,386226039,-91537573,60494,108720,1.501,0.5420359,9.824,29.793001,2.1599998,5.56,90,18,0.535,0.022000002,0.535,0.36,0.14717576,0,nan,0.0,3,0,1,6,0
643512423,1627401852000126,386226045,-91537557,60742,108968,1.5550001,0.54211444,9.825001,29.823002,2.1599998,5.56,90,18,1.153,0.545,1.016,0.115,0.14717576,0,nan,0.0,3,0,1,6,0
643711320,1627401852200126,386226034,-91537557,60354,108580,2.1090002,0.54222107,9.851001,29.897001,2.1599998,5.56,90,18,0.505,-0.282,-0.41900003,0.554,0.14717576,0,nan,0.0,3,0,1,6,0
643910974,1627401852400126,386226024,-91537572,59905,108132,2.197,0.54233223,9.912001,29.981,2.1599998,5.56,89,4,0.611,-0.252,-0.55600005,0.869,0.14717576,0,nan,0.0,3,0,1,6,0
644111661,1627401852600126,386226040,-91537594,60482,108708,2.219,0.54244447,9.92,30.044,2.1599998,5.56,89,4,0.79,0.38200003,-0.69200003,0.527,0.14717576,0,nan,0.0,3,0,1,6,0
644316462,1627401852800126,386226058,-91537618,60844,109070,2.1890001,0.54255515,9.948001,30.105001,2.1599998,5.56,89,4,1.028,0.45000002,-0.924,0.21300001,0.14717576,0,nan,0.0,3,0,1,6,0
644511934,1627401853000126,386226061,-91537640,60773,108999,1.8850001,0.5426503,9.966001,30.139002,2.1599998,5.56,89,4,0.83800006,0.24100001,-0.80300003,0.404,0.14717576,0,nan,0.0,3,0,1,6,0
644713299,1627401853200126,386226056,-91537645,60692,108918,1.9750001,0.54275006,9.977,30.181002,2.1599998,5.56,89,4,0.48400003,-0.44300002,0.194,0.61,0.14717576,0,nan,0.0,3,0,1,6,0
644912816,1627401853400126,386226092,-91537644,62436,110663,1.521,0.5428269,9.925,30.086002,1.67,3.97,89,26,0.795,-0.17400001,0.776,0.13000001,0.14717576,0,nan,0.0,3,0,1,7,0
645108640,1627401853600126,386226097,-91537645,62464,110691,1.3620001,0.5428958,9.863001,29.958002,1.67,3.97,89,26,0.624,0.60700005,-0.14400001,0.411,0.14717576,0,nan,0.0,3,0,1,7,0
645312049,1627401853800126,386226070,-91537634,62593,110819,1.2270001,0.47471297,9.746,29.782001,1.67,3.97,89,26,2.558,-2.344,1.024,-0.87100005,1.6109575,0,nan,0.0,3,0,1,7,0
645512414,1627401854000126,386226012,-91537608,63001,111227,1.8700001,0.2576085,9.686001,29.642002,1.67,3.97,89,26,4.4820004,-3.8650002,2.2700002,-1.6200001,2.3833752,0,nan,0.0,3,0,1,7,0
645712093,1627401854200126,386225990,-91537608,63422,111649,1.728,0.25779226,9.624001,29.494001,1.67,3.97,89,26,0.76900005,-0.74700004,-0.18200001,0.448,2.3833752,0,nan,0.0,3,0,1,7,0
645907595,1627401854400126,386225994,-91537616,64130,112356,1.6270001,0.25796542,9.577001,29.392002,1.67,3.97,89,40,0.333,-0.326,0.069000006,0.296,2.3833752,0,nan,0.0,3,0,1,7,0
646112648,1627401854600126,386226016,-91537630,65193,113420,1.6630001,0.25814205,9.540001,29.264002,1.67,3.97,89,40,0.273,-0.051000003,-0.268,0.35500002,2.3833752,0,nan,0.0,3,0,1,7,0
646308708,1627401854800126,386226047,-91537678,66152,114378,1.8690001,0.54587877,9.486,29.115002,1.67,3.97,89,40,2.305,0.536,-2.242,-0.41400003,2.8526824,0,nan,0.0,3,0,1,7,0
646512431,1627401855000126,386226100,-91537719,68473,116699,1.9690001,0.5459777,9.432,28.981,1.67,3.97,89,40,0.84900004,0.35900003,-0.76900005,-0.065000005,2.8526824,0,nan,0.0,3,0,1,7,0
646709256,1627401855200126,386226126,-91537725,69569,117795,1.4530001,0.54605067,9.393001,28.850002,1.67,3.97,89,40,0.91400003,0.407,0.81900007,-0.49400002,2.8526824,0,nan,0.0,3,0,1,7,0
646909204,1627401855400126,386226146,-91537726,70362,118588,1.218,0.54611176,9.346001,28.699001,1.67,3.97,89,21,0.30900002,0.142,0.275,0.19000001,2.8526824,0,nan,0.0,3,0,1,7,0
647113350,1627401855600126,386226155,-91537732,71037,119263,1.519,0.5461882,9.229,28.542002,1.67,3.97,89,21,0.216,-0.165,0.14,0.046000004,2.8526824,0,nan,0.0,3,0,1,7,0
647313438,1627401855800126,386226162,-91537735,71538,119764,1.868,0.54628193,9.189,28.408,1.67,3.97,89,21,0.30400002,-0.044000003,0.30100003,-0.003,2.8526824,0,nan,0.0,3,0,1,7,0
647514256,1627401856000126,386226175,-91537749,72096,120322,1.8180001,0.54637325,9.156,28.269001,1.67,3.97,89,21,0.44700003,0.30800003,-0.324,-0.135,2.8526824,0,nan,0.0,3,0,1,7,0
647713427,1627401856200126,386226169,-91537763,71657,119883,1.7030001,0.54645854,9.119,28.129002,1.67,3.97,89,21,0.416,0.24900001,-0.33400002,0.149,2.8526824,0,nan,0.0,3,0,1,7,0
647913605,1627401856400126,386226188,-91537781,72313,120539,1.6060001,0.5465392,9.083,28.013,1.67,3.97,84,33,0.37500003,0.082,-0.36600003,0.102000006,2.8526824,0,nan,0.0,3,0,1,7,0
648108953,1627401856600126,386226212,-91537795,73258,121485,1.588,0.54661876,9.047001,27.886002,1.67,3.97,84,33,0.13800001,-0.030000001,-0.135,0.24700001,2.8526824,0,nan,0.0,3,0,1,7,0
648310057,1627401856800126,386226176,-91537778,72449,120675,1.0710001,0.39229816,8.938001,27.789001,1.67,3.97,84,33,2.463,-1.9980001,1.439,-0.92100006,2.6313505,0,nan,0.0,3,0,1,7,0
648508732,1627401857000126,386226115,-91537757,71576,119802,2.0240002,0.38330328,8.902,27.692001,1.67,3.97,84,33,2.8160002,-2.6390002,0.984,-0.73700005,2.7098367,0,nan,0.0,3,0,1,7,0
648708624,1627401857200126,386226092,-91537741,71724,119950,2.2910001,0.383467,8.8880005,27.632002,1.67,3.97,84,33,1.503,-1.0480001,1.077,-0.22200002,2.7098367,0,nan,0.0,3,0,1,7,0
648914200,1627401857400126,386226093,-91537731,72057,120283,2.407,0.38363925,8.882,27.575,1.67,3.97,89,41,0.84800005,-0.71400005,0.45800003,-0.008,2.7098367,0,nan,0.0,3,0,1,7,0
649110449,1627401857600126,386226121,-91537745,72799,121026,2.0040002,0.3837824,8.879001,27.552002,1.67,3.97,89,41,0.44000003,0.17300001,-0.404,0.59400004,2.7098367,0,nan,0.0,3,0,1,7,0
649308636,1627401857800127,386226151,-91537798,73448,121674,1.9670001,0.5948799,8.868,27.482002,1.67,3.97,89,41,2.7960002,0.17300001,-2.7900002,-0.29500002,3.3170562,0,nan,0.0,3,0,1,7,0
649509417,1627401858000127,386226174,-91537828,74127,122353,1.6020001,0.59495395,8.85,27.410002,1.67,3.9599998,89,41,0.040000003,-0.040000003,-0.003,0.66200006,3.3170562,0,nan,0.0,3,0,1,7,0
649710431,1627401858200127,386226201,-91537865,74687,122913,2.2080002,0.5950555,8.851001,27.343,1.67,3.9599998,89,41,1.766,0.384,-1.7240001,0.245,3.3170562,0,nan,0.0,3,0,1,7,0
649910567,1627401858400127,386226225,-91537898,75042,123268,1.9790001,0.5951468,8.848001,27.265001,1.67,3.9599998,89,47,1.1,0.47200003,-0.994,0.648,3.3170562,0,nan,0.0,3,0,1,7,0
650106012,1627401858600127,386226261,-91537924,75879,124105,1.9060001,0.5952346,8.833,27.213001,1.67,3.9599998,89,47,0.651,0.141,-0.63500005,0.43800002,3.3170562,0,nan,0.0,3,0,1,7,0
650305725,1627401858800127,386226288,-91537930,77099,125326,1.6610001,0.5953112,8.811001,27.135002,1.67,3.9599998,89,47,0.646,-0.56200004,0.319,0.47400004,3.3170562,0,nan,0.0,3,0,1,7,0
650505617,1627401859000127,386226293,-91537924,77373,125599,1.8000001,0.5953941,8.792001,27.074001,1.67,3.9599998,89,47,0.60700005,-0.34,0.503,0.21400002,3.3170562,0,nan,0.0,3,0,1,7,0
650711239,1627401859200127,386226309,-91537925,78013,126239,1.4020001,0.5954585,8.778001,26.992,1.67,3.9599998,89,47,0.10700001,-0.042000003,-0.098000005,0.025,3.3170562,0,nan,0.0,3,0,1,7,0
650909456,1627401859400127,386226317,-91537927,77951,126177,1.5230001,0.59552866,8.751,26.915,1.67,3.9599998,89,29,0.155,-0.049000002,0.147,0.28100002,3.3170562,0,nan,0.0,3,0,1,7,0
651106756,1627401859600127,386226324,-91537926,78128,126354,1.5510001,0.59560025,8.736,26.864002,1.67,3.9599998,89,29,0.386,-0.38300002,0.051000003,0.46300003,3.3170562,0,nan,0.0,3,0,1,7,0
651309543,1627401859800127,386226335,-91537932,78353,126579,1.7850001,0.59568226,8.725,26.824001,1.67,3.9599998,89,29,0.38200003,0.277,-0.263,0.358,3.3170562,0,nan,0.0,3,0,1,7,0
651510493,1627401860000127,386226347,-91537931,78812,127039,1.746,0.5957627,8.709001,26.77,1.67,3.9599998,89,29,0.41300002,-0.33100003,0.24800001,0.032,3.3170562,0,nan,0.0,3,0,1,7,0
651715418,1627401860200127,386226363,-91537928,79156,127382,1.4460001,0.5958292,8.651,26.708002,1.67,3.9599998,89,29,0.072000004,-0.051000003,0.05,0.36200002,3.3170562,0,nan,0.0,3,0,1,7,0
651910477,1627401860400127,386226360,-91537935,78633,126859,1.659,0.59590566,8.626,26.634,1.67,3.9599998,89,53,0.56600004,0.27600002,-0.49400002,0.57600003,3.3170562,0,nan,0.0,3,0,1,7,0
652115760,1627401860600127,386226379,-91537945,79287,127513,1.5530001,0.59597707,8.6050005,26.573002,1.67,3.9599998,89,53,0.126,-0.126,-0.007,0.317,3.3170562,0,nan,0.0,3,0,1,7,0
652305734,1627401860800127,386226397,-91537951,79946,128172,1.542,0.59604806,8.587001,26.513,1.67,3.9599998,89,53,0.082,0.058000002,-0.059000004,0.287,3.3170562,0,nan,0.0,3,0,1,7,0
652512415,1627401861000127,386226410,-91537950,80651,128877,1.815,0.5961315,8.570001,26.461,1.67,3.9599998,89,53,0.54700005,-0.282,0.469,-0.19500001,3.3170562,0,nan,0.0,3,0,1,7,0
652706061,1627401861200127,386226426,-91537946,81784,130010,1.7400001,0.59621143,8.552,26.400002,1.67,3.9599998,89,53,0.63100004,-0.497,0.38900003,-0.24200001,3.3170562,0,nan,0.0,3,0,1,7,0
652911416,1627401861400127,386226422,-91537935,81826,130052,1.189,0.5962662,8.514,26.349,1.67,3.9599998,89,34,0.127,-0.08800001,-0.09200001,-0.20700002,3.3170562,0,nan,0.0,3,0,1,7,0
653110449,1627401861600127,386226421,-91537947,81378,129605,2.8500001,0.59639734,8.52,26.309002,2.3899999,4.2,89,34,0.841,0.63000005,-0.558,0.51500005,3.3170562,0,nan,0.0,3,0,1,6,0
653312574,1627401861800127,386226435,-91537953,81219,129446,2.661,0.59651965,8.512,26.263,2.3899999,4.2,89,34,1.044,0.938,-0.45800003,0.34600002,3.3170562,0,nan,0.0,3,0,1,6,0
653507753,1627401862000127,386226466,-91537972,81644,129870,2.6790001,0.59664273,8.535001,26.2,2.3899999,4.2,89,34,1.195,0.98700005,-0.67300004,0.55600005,3.3170562,0,nan,0.0,3,0,1,6,0
653706739,1627401862200127,386226464,-91537975,81278,129504,2.5300002,0.5967589,8.564,26.147001,2.3899999,4.2,89,34,0.26500002,0.264,-0.017,0.108,3.3170562,0,nan,0.0,3,0,1,6,0
653910855,1627401862400127,386226473,-91537993,80438,128665,3.1220002,0.7382556,8.591001,26.094002,1.67,3.9599998,89,51,1.603,1.291,-0.95000005,0.78700006,4.2387867,0,nan,0.0,3,0,1,7,0
654106837,1627401862600127,386226490,-91538006,80536,128762,2.779,0.7383589,8.622001,26.048,2.3899999,4.2,89,51,0.80700004,0.757,-0.282,0.35200003,4.2387867,0,nan,0.0,3,0,1,6,0
654307932,1627401862800127,386226468,-91538003,79844,128070,2.6660001,0.73845786,8.655001,26.010002,2.3899999,4.2,89,51,0.595,-0.56200004,0.194,0.035,4.2387867,0,nan,0.0,3,0,1,6,0
654511003,1627401863000127,386226462,-91538027,79852,128079,2.2180002,0.73854023,8.649,25.994001,1.67,3.9599998,89,51,0.35500002,-0.18,0.30600002,-0.13900001,4.2387867,0,nan,0.0,3,0,1,7,0
654711711,1627401863200127,386226450,-91538025,79511,127738,1.9750001,0.73861355,8.649,25.962002,1.67,3.9599998,89,51,0.40300003,-0.298,0.27,0.115,4.2387867,0,nan,0.0,3,0,1,7,0
654911629,1627401863400127,386226441,-91538035,79112,127338,1.7550001,0.73867863,8.651,25.934002,1.67,3.9599998,89,32,0.54700005,-0.058000002,-0.54300004,0.021000002,4.2387867,0,nan,0.0,3,0,1,7,0
655312480,1627401863800127,386226418,-91538055,78034,126260,2.009,0.738827,8.649,25.842001,1.67,3.9599998,89,32,0.605,-0.568,0.208,-0.006,4.2387867,0,nan,0.0,3,0,1,7,0
655514125,1627401864000127,386226422,-91538050,78404,126630,1.6070001,0.73888654,8.634001,25.807001,1.67,3.9599998,89,32,0.53400004,0.120000005,0.52000004,-0.18900001,4.2387867,0,nan,0.0,3,0,1,7,0
655711853,1627401864200127,386226444,-91538047,79247,127473,1.6100001,0.73894626,8.633,25.794,1.67,3.9599998,89,32,0.30400002,0.162,0.257,-0.43300003,4.2387867,0,nan,0.0,3,0,1,7,0
655912464,1627401864400127,386226444,-91538038,79376,127602,1.7580001,0.73901147,8.623,25.820002,1.67,3.9599998,89,12,0.68200004,-0.41500002,0.54200006,-0.043,4.2387867,0,nan,0.0,3,0,1,7,0
656304502,1627401864800127,386226448,-91538033,79466,127693,1.6560001,0.73912805,8.55,25.763,1.67,3.9599998,89,12,0.323,-0.15,0.286,-0.16900001,4.2387867,0,nan,0.0,3,0,1,7,0
656512368,1627401865000127,386226466,-91538043,79977,128203,2.184,0.73920906,8.538,25.735,1.67,3.9599998,89,12,0.646,0.23400001,-0.60200006,-0.15400001,4.2387867,0,nan,0.0,3,0,1,7,0
656709329,1627401865200127,386226480,-91538068,79874,128100,2.0170002,0.73928386,8.531,25.685001,1.67,3.9599998,89,12,1.228,0.72300005,-0.99200004,0.21800001,4.2387867,0,nan,0.0,3,0,1,7,0
656912484,1627401865400127,386226491,-91538083,79647,127874,1.7750001,0.7393497,8.517,25.625002,1.67,3.9599998,89,38,0.48100004,0.36100003,-0.31800002,0.328,4.2387867,0,nan,0.0,3,0,1,7,0
657109414,1627401865600128,386226507,-91538081,80212,128439,1.72,0.73941356,8.505,25.583002,1.67,3.9599998,89,38,0.62100005,-0.05,0.619,-0.786,4.2387867,0,nan,0.0,3,0,1,7,0
657313419,1627401865800128,386226510,-91538078,80214,128440,1.194,0.7394578,8.43,25.541,1.67,3.9599998,89,38,0.34600002,-0.22200002,0.26500002,0.113000005,4.2387867,0,nan,0.0,3,0,1,7,0
657513420,1627401866000128,386226491,-91538056,79791,128017,0.88500005,0.7394906,8.337001,25.443,1.67,3.9599998,89,38,0.485,0.12900001,0.467,0.26900002,4.2387867,0,nan,0.0,3,0,1,7,0
657713422,1627401866200128,386226489,-91538046,79775,128001,1.5940001,0.73954976,8.311001,25.379002,1.67,3.9599998,89,38,0.726,-0.50100005,0.52500004,0.294,4.2387867,0,nan,0.0,3,0,1,7,0
657908949,1627401866400128,386226470,-91538034,79374,127600,1.7340001,0.73961395,8.292001,25.306002,1.67,3.9599998,89,31,0.98300004,-0.69200003,0.698,0.21900001,4.2387867,0,nan,0.0,3,0,1,7,0
658114566,1627401866600128,386226452,-91538027,78674,126900,1.4180001,0.7396667,8.247001,25.245,1.67,3.9599998,89,31,0.33,-0.326,0.051000003,0.669,4.2387867,0,nan,0.0,3,0,1,7,0
658309952,1627401866800128,386226434,-91538029,77798,126024,1.4760001,0.7397213,8.214001,25.177002,1.67,3.9599998,89,31,0.30100003,-0.282,0.10700001,0.61800003,4.2387867,0,nan,0.0,3,0,1,7,0
658510158,1627401867000128,386226480,-91538044,78373,126599,2.098,0.4923544,8.209001,25.141,1.67,3.9599998,89,31,2.818,2.7440002,-0.642,1.7700001,5.4963207,0,nan,0.0,3,0,1,7,0
658709405,1627401867200128,386226493,-91538041,78056,126282,1.169,0.4924195,8.204,25.102001,1.67,3.9599998,89,31,0.432,0.033,0.43100002,0.51600003,5.4963207,0,nan,0.0,3,0,1,7,0
658910288,1627401867400128,386226483,-91538030,77485,125712,1.2340001,0.4924881,8.177,25.023,1.67,3.9599998,89,19,0.961,-0.156,0.9480001,0.59800005,5.4963207,0,nan,0.0,3,0,1,7,0
659109574,1627401867600128,386226481,-91538026,77487,125713,1.503,0.49257186,8.158,24.956001,1.67,3.9599998,89,19,0.67600006,-0.643,0.209,0.78700006,5.4963207,0,nan,0.0,3,0,1,7,0
659310502,1627401867800128,386226482,-91538029,77630,125856,1.4990001,0.4926553,8.136001,24.913002,1.67,3.9599998,89,19,0.358,-0.35000002,-0.076000005,0.82400006,5.4963207,0,nan,0.0,3,0,1,7,0
659505708,1627401868000128,386226478,-91538039,77190,125416,1.588,0.4927436,8.123,24.86,1.67,3.9599998,89,19,0.296,-0.053000003,-0.29200003,0.957,5.4963207,0,nan,0.0,3,0,1,7,0
659710548,1627401868200128,386226460,-91538035,76442,124668,1.5100001,0.4928277,8.102,24.799002,1.67,3.9599998,89,19,0.96700007,-0.65400004,0.71300006,0.758,5.4963207,0,nan,0.0,3,0,1,7,0
659905652,1627401868400128,386226453,-91538031,76748,124975,1.835,0.49292985,8.099,24.754002,1.67,3.9599998,89,42,1.1320001,-1.125,0.12100001,0.24700001,5.4963207,0,nan,0.0,3,0,1,7,0
660114430,1627401868600128,386226443,-91538046,76703,124930,1.3920001,0.49300712,8.09,24.682001,1.67,3.9599998,89,42,1.0,-0.80500007,-0.59400004,0.71000004,5.4963207,0,nan,0.0,3,0,1,7,0
660314517,1627401868800128,386226435,-91538054,76324,124550,1.559,0.4930939,8.095,24.637001,1.67,3.9599998,89,42,0.116000004,-0.043,0.108,0.83900005,5.4963207,0,nan,0.0,3,0,1,7,0
660514415,1627401869000128,386226444,-91538062,76313,124539,2.4420002,0.4932297,8.107,24.606,1.67,3.9599998,89,42,0.37300003,0.337,-0.15900001,0.328,5.4963207,0,nan,0.0,3,0,1,7,0
660916611,1627401869400128,386226440,-91538065,75886,124113,1.404,0.4933953,8.123,24.576,1.67,3.9599998,89,38,0.56100005,-0.286,0.483,0.61800003,5.4963207,0,nan,0.0,3,0,1,7,0
661115427,1627401869600128,386226441,-91538065,75832,124059,1.48,0.49347767,8.127001,24.541,1.67,3.9599998,89,38,0.133,-0.102000006,0.085,0.54300004,5.4963207,0,nan,0.0,3,0,1,7,0
661311828,1627401869800128,386226462,-91538076,75837,124064,1.6190001,0.49357703,8.124001,24.532001,1.67,3.9599998,89,38,0.92100006,0.91200006,-0.128,1.5320001,5.4963207,0,nan,0.0,3,0,1,7,0
661510732,1627401870000128,386226492,-91538094,76039,124265,2.263,0.49370268,8.1380005,24.535002,1.67,3.9599998,89,38,1.343,1.093,-0.78000003,1.473,5.4963207,0,nan,0.0,3,0,1,7,0
661711734,1627401870200128,386226474,-91538079,75735,123961,1.8800001,0.49380702,8.142,24.516,1.67,3.9599998,89,38,1.389,-1.1110001,0.83400005,0.49800003,5.4963207,0,nan,0.0,3,0,1,7,0
661908589,1627401870400128,386226456,-91538068,75063,123289,1.498,0.4938903,8.113,24.473001,1.67,3.9599998,89,26,0.046000004,0.036000002,0.030000001,0.869,5.4963207,0,nan,0.0,3,0,1,7,0
662308419,1627401870800128,386226417,-91538064,73962,122188,2.025,0.4940882,8.107,24.382002,1.67,3.9599998,89,26,1.616,-1.544,0.476,0.36900002,5.4963207,0,nan,0.0,3,0,1,7,0
662511210,1627401871000128,386226427,-91537996,74907,123133,1.4430001,0.4941683,8.045,24.304,1.67,3.9599998,89,26,0.257,-0.257,-0.006,0.874,5.4963207,0,nan,0.0,3,0,1,7,0
662705641,1627401871200128,386226431,-91537996,75150,123376,1.5370001,0.49425352,8.047,24.264002,1.67,3.9599998,89,26,0.60800004,-0.549,0.261,0.771,5.4963207,0,nan,0.0,3,0,1,7,0
662911776,1627401871400128,386226415,-91537986,74542,122768,1.5580001,0.49433988,8.058001,24.257002,1.67,3.9599998,89,37,0.62200004,-0.29500002,0.54800004,0.582,5.4963207,0,nan,0.0,3,0,1,7,0
663109446,1627401871600128,386226416,-91537978,74087,122313,1.3360001,0.49441406,8.068001,24.252,1.67,3.9599998,89,37,0.43,0.16800001,0.395,0.68700004,5.4963207,0,nan,0.0,3,0,1,7,0
663306467,1627401871800128,386226417,-91537972,73596,121822,1.3980001,0.49449155,8.057,24.241001,1.67,3.9599998,89,37,0.40500003,-0.16800001,0.36800003,0.94500005,5.4963207,0,nan,0.0,3,0,1,7,0
663506518,1627401872000128,386226420,-91537972,73310,121536,1.5450001,0.49457705,8.062,24.243002,1.67,3.9599998,89,37,0.030000001,0.009000001,0.029000001,0.90900004,5.4963207,0,nan,0.0,3,0,1,7,0
663712855,1627401872200128,386226432,-91537980,73278,121504,1.5810001,0.49466488,8.063001,24.227001,1.67,3.9599998,89,37,0.41200003,0.263,-0.317,1.177,5.4963207,0,nan,0.0,3,0,1,7,0
663912800,1627401872400128,386226443,-91537963,73316,121542,1.4150001,0.49481183,8.059,24.195002,1.67,3.9599998,89,33,1.628,0.016,1.628,2.094,5.4963207,0,nan,0.0,3,0,1,7,0
664112441,1627401872600128,386226449,-91537917,73017,121244,1.4410001,0.59962827,8.054001,24.157001,1.67,3.9599998,89,33,2.5340002,-0.081,2.532,2.081,0.1816207,0,nan,0.0,3,0,1,7,0
664313420,1627401872800128,386226473,-91537871,73780,122006,1.5610001,0.7075467,8.051001,24.118002,1.67,3.9599998,89,33,2.095,-0.319,2.071,1.559,0.82630116,0,nan,0.0,3,0,1,7,0
664513643,1627401873000128,386226492,-91537849,74694,122920,1.687,0.70761216,8.036,24.082,1.67,3.9599998,89,33,0.67200005,-0.448,0.50100005,0.71300006,0.82630116,0,nan,0.0,3,0,1,7,0
664913533,1627401873400129,386226468,-91537821,74497,122723,1.812,0.70774794,8.018001,24.069,1.67,3.9599998,89,43,0.97800004,-0.53400004,0.81900007,0.671,0.82630116,0,nan,0.0,3,0,1,7,0
665112894,1627401873600129,386226482,-91537828,74785,123011,1.567,0.7078087,7.9940004,24.045002,1.67,3.9599998,89,43,0.69000006,0.148,-0.674,0.50600004,0.82630116,0,nan,0.0,3,0,1,7,0
665314343,1627401873800129,386226474,-91537836,74215,122441,1.46,0.70786524,7.9400005,24.023,1.67,3.9599998,89,43,0.30100003,-0.27100003,-0.13000001,0.70000005,0.82630116,0,nan,0.0,3,0,1,7,0
665510443,1627401874000129,386226478,-91537841,74155,122381,1.5220001,0.7079242,7.9370003,24.011002,1.67,3.9599998,89,43,0.155,-0.13700001,-0.072000004,0.776,0.82630116,0,nan,0.0,3,0,1,7,0
665914356,1627401874400129,386226470,-91537817,74530,122756,2.0370002,0.5682136,7.938,23.944,1.67,3.9599998,89,52,2.0240002,-1.5890001,1.253,-0.157,1.8282791,0,nan,0.0,3,0,1,7,0
666114246,1627401874600129,386226458,-91537808,74401,122627,1.539,0.56828773,7.9410005,23.931002,1.67,3.9599998,89,52,0.379,-0.36900002,0.087000005,0.48700002,1.8282791,0,nan,0.0,3,0,1,7,0
666309563,1627401874800129,386226448,-91537812,74084,122310,0.99500006,0.56833595,7.9240003,23.891,1.67,3.9599998,89,52,0.781,-0.46100003,-0.63100004,-0.010000001,1.8282791,0,nan,0.0,3,0,1,7,0
666709619,1627401875200129,386226479,-91537840,74726,122953,1.3330001,0.56847656,7.8560004,23.788002,1.67,3.9599998,89,52,0.34100002,-0.208,0.27,0.563,1.8282791,0,nan,0.0,3,0,1,7,0
666910465,1627401875400129,386226490,-91537839,75263,123489,1.588,0.56855303,7.8620005,23.77,1.67,3.9599998,89,33,0.33100003,-0.29900002,0.141,0.47900003,1.8282791,0,nan,0.0,3,0,1,7,0
667114781,1627401875600129,386226489,-91537831,75455,123681,1.4740001,0.568624,7.839,23.756,1.67,3.9599998,89,33,0.66700006,-0.47300002,0.469,0.64900005,1.8282791,0,nan,0.0,3,0,1,7,0
