timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
523522044,523516969,1114122,0.268588,0.07273805,0.22944671,2
523542764,523537438,1114122,0.26518744,0.07261132,0.23924261,2
523564581,523558824,1114122,0.265391,0.07396664,0.23672044,2
523584787,523579592,1114122,0.26308054,0.075640336,0.23798563,2
523605756,523600452,1114122,0.25997788,0.076054215,0.23722774,2
523627805,523622447,1114122,0.25825197,0.074260145,0.24526721,2
523649615,523643862,1114122,0.25671163,0.0727996,0.23887308,2
523669842,523664640,1114122,0.25518364,0.07007965,0.24748024,2
523690805,523685515,1114122,0.25093454,0.06294225,0.24252293,2
523712105,523707029,1114122,0.25057575,0.06473826,0.24285741,2
523732832,523727501,1114122,0.2502422,0.06003803,0.2511738,2
523754687,523748891,1114122,0.24801126,0.061013177,0.25247464,2
523774804,523769656,1114122,0.24609685,0.05745604,0.25478697,2
523795801,523790490,1114122,0.24394506,0.053504594,0.2563362,2
523817236,523812131,1114122,0.24476445,0.05860643,0.2652716,2
523837875,523832494,1114122,0.244972,0.05752811,0.260579,2
523859723,523853943,1114122,0.242273,0.053463265,0.25668913,2
523879801,523874676,1114122,0.24094763,0.057309292,0.26328713,2
523900851,523895525,1114122,0.23915906,0.05398133,0.2620822,2
523922229,523917125,1114122,0.23784885,0.054260366,0.26039004,2
523942812,523937499,1114122,0.23777266,0.056341764,0.2585452,2
523964745,523958928,1114122,0.23699626,0.06012961,0.26964423,2
523984829,523979652,1114122,0.2357268,0.058468003,0.26743686,2
524005875,524000489,1114122,0.23469132,0.05897654,0.26788718,2
524027338,524022200,1114122,0.2322411,0.061938934,0.28030938,2
524047803,524042555,1114122,0.23227742,0.0635311,0.28220165,2
524069856,524063956,1114122,0.23127007,0.06910141,0.28900075,2
524090851,524085313,1114122,0.22904423,0.07301497,0.28753218,2
524112284,524107219,1114122,0.23325054,0.07906571,0.29412422,2
524132854,524127539,1114122,0.23596689,0.08046076,0.28853232,2
524154938,524149033,1114122,0.23365611,0.0844471,0.2899611,2
524175906,524170597,1114122,0.23483723,0.09313819,0.29693824,2
524197956,524192627,1114122,0.23597783,0.09292014,0.2825438,2
524219865,524214073,1114122,0.23815557,0.10019066,0.2885686,2
524241009,524235429,1114122,0.23820025,0.10500142,0.2859125,2
524263052,524257654,1114122,0.23972438,0.10695961,0.27938992,2
524284900,524279149,1114122,0.24178967,0.11075187,0.28162628,2
524305072,524299960,1114122,0.24188074,0.11090655,0.27534515,2
524326067,524320789,1114122,0.24422649,0.1149325,0.2765601,2
524347405,524342319,1114122,0.24607474,0.115792185,0.26690453,2
524368056,524362744,1114122,0.24837485,0.116948046,0.27129078,2
524389993,524384184,1114122,0.24877916,0.12081401,0.26782107,2
524410052,524404924,1114122,0.2497436,0.11834493,0.26271078,2
524431055,524425745,1114122,0.25280547,0.122847304,0.26402235,2
524452513,524447380,1114122,0.25349396,0.12285848,0.25747305,2
524473065,524467740,1114122,0.25364715,0.12219136,0.26076233,2
524494995,524489194,1114122,0.2537669,0.11954869,0.26055014,2
524536069,524530751,1114122,0.25830302,0.11116724,0.26089567,2
524557506,524552413,1114122,0.25976494,0.111643955,0.2666531,2
524578051,524572793,1114122,0.26088598,0.10765028,0.26294938,2
524600117,524594243,1114122,0.26245934,0.104274005,0.25127777,2
524621151,524615587,1114122,0.2638843,0.10561582,0.2554866,2
524643155,524637804,1114122,0.26352036,0.10054097,0.2586734,2
524665181,524659267,1114122,0.26535624,0.09973353,0.25576976,2
524685202,524680053,1114122,0.26503617,0.09799426,0.25672704,2
524706151,524700844,1114122,0.264579,0.09112119,0.2455413,2
524728210,524722903,1114122,0.2683705,0.091945305,0.26137856,2
524750099,524744336,1114122,0.2686919,0.08711696,0.2597125,2
524770236,524765127,1114122,0.26852655,0.082480654,0.26308358,2
524791206,524785900,1114122,0.26896995,0.07506192,0.26000276,2
524813256,524807886,1114122,0.26817423,0.06642905,0.25988972,2
524835134,524829354,1114122,0.2692358,0.062883765,0.26697582,2
524855350,524850067,1114122,0.2695434,0.059721366,0.27286232,2
524876262,524870940,1114122,0.2686112,0.053465553,0.28213787,2
524898316,524892973,1114122,0.27046832,0.042888075,0.26761085,2
524920221,524914397,1114122,0.27133664,0.03986124,0.27153936,2
524940396,524935182,1114122,0.27013606,0.034008637,0.27520472,2
524961306,524956005,1114122,0.27135062,0.033873264,0.2856774,2
524982716,524977626,1114122,0.27091992,0.029367024,0.28183052,2
525003366,524997993,1114122,0.27257627,0.032861132,0.29007822,2
525046359,525041047,1114122,0.27069968,0.0320459,0.293451,2
525068460,525063055,1114122,0.27320734,0.034474477,0.29317504,2
525090255,525084480,1114122,0.27222106,0.035196766,0.288459,2
525110409,525105256,1114122,0.2722972,0.0396549,0.29034382,2
525131410,525126091,1114122,0.27371687,0.04948306,0.29746976,2
525152776,525147676,1114122,0.27442357,0.057608295,0.30274534,2
525173471,525168079,1114122,0.27466184,0.06480616,0.30301708,2
525195327,525189518,1114122,0.27553064,0.06654675,0.28490424,2
525216468,525211143,1114122,0.2763306,0.07219724,0.2826615,2
525237826,525232716,1114122,0.27657777,0.07387351,0.2780491,2
525258469,525253140,1114122,0.27761352,0.082294606,0.27749145,2
525280345,525274567,1114122,0.27670726,0.091544166,0.27252924,2
525300434,525295238,1114122,0.278135,0.09676336,0.2752285,2
525320444,525315303,1114122,0.27833045,0.1057767,0.27717245,2
525341410,525336093,1114122,0.27878553,0.10836126,0.26767033,2
525363079,525357839,1114122,0.27727437,0.11351288,0.2670657,2
525385487,525379597,1114122,0.2768077,0.11502276,0.261113,2
525406580,525401208,1114122,0.27692163,0.117335804,0.26408425,2
525427885,525422797,1114122,0.27450836,0.12151481,0.25629085,2
525448549,525443218,1114122,0.27389622,0.12805739,0.2646184,2
525470428,525464635,1114122,0.27353776,0.13220681,0.26480505,2
525491641,525486012,1114122,0.27163175,0.13164896,0.26247713,2
525532911,525527848,1114122,0.2692424,0.12950678,0.2633363,2
525553543,525548206,1114122,0.2682417,0.12909797,0.26653773,2
525575580,525569665,1114122,0.26723415,0.1279795,0.27347314,2
525606054,525595606,1114122,0.26561365,0.123200014,0.27465618,2
525628022,525622182,1114122,0.26403683,0.116823636,0.28094327,2
525649063,525643763,1114122,0.26351732,0.11129716,0.28211865,2
525670586,525665442,1114122,0.26017633,0.10282275,0.28111172,2
525690792,525685555,1114122,0.25557873,0.09060977,0.27087432,2
525713002,525707194,1114122,0.2580686,0.086225756,0.28031403,2
525733067,525727953,1114122,0.25873137,0.082086936,0.28783736,2
525754102,525748764,1114122,0.25991422,0.077563,0.29388607,2
525775635,525770469,1114122,0.25986063,0.071366414,0.30142605,2
525796052,525790758,1114122,0.25914806,0.06441199,0.2993741,2
525817114,525811744,1114122,0.25902653,0.057489008,0.3005767,2
525838115,525832998,1114122,0.25786483,0.05133617,0.30472848,2
525859055,525853753,1114122,0.25718334,0.042776667,0.30746856,2
525880642,525875008,1114122,0.25654194,0.040281955,0.3100198,2
525901062,525895769,1114122,0.25586155,0.035074033,0.31213474,2
525922145,525916792,1114122,0.2556164,0.035616875,0.3156172,2
525943210,525938082,1114122,0.25442773,0.031281635,0.31275156,2
525964054,525958740,1114122,0.25033838,0.026131976,0.3075083,2
525985721,525980033,1114122,0.2510003,0.030400993,0.3154968,2
526006052,526000793,1114122,0.24825567,0.029638767,0.3147689,2
526027056,526021753,1114122,0.24833232,0.032005843,0.31640393,2
526049155,526043651,1114122,0.24308515,0.029806439,0.31315744,2
526070692,526065070,1114122,0.24190699,0.034448873,0.32636124,2
526091108,526085831,1114122,0.23924229,0.035929814,0.32548425,2
526133207,526128142,1114122,0.23347598,0.038236797,0.32323086,2
526154183,526148794,1114122,0.23183762,0.041752927,0.32692745,2
526175793,526170085,1114122,0.22991878,0.048268683,0.3316427,2
526196101,526190886,1114122,0.22661948,0.052153,0.32959244,2
526217222,526211807,1114122,0.225178,0.059622727,0.33441,2
526238245,526233173,1114122,0.2220325,0.06482823,0.3353182,2
526259102,526253790,1114122,0.21897866,0.0673271,0.3295964,2
526280774,526275117,1114122,0.21475455,0.070629716,0.3327508,2
526301105,526295878,1114122,0.21257076,0.07731513,0.33002573,2
526322102,526316800,1114122,0.21037897,0.08342981,0.3316605,2
526344159,526338667,1114122,0.20546304,0.08988195,0.3213964,2
526365842,526360150,1114122,0.20547852,0.09974028,0.3347144,2
526386202,526380934,1114122,0.2017855,0.10641028,0.33033764,2
526407156,526401851,1114122,0.19864821,0.10980045,0.3267216,2
526428372,526423264,1114122,0.1955494,0.11498149,0.3238418,2
526449168,526443847,1114122,0.19198683,0.11816587,0.31340426,2
526470870,526465168,1114122,0.18830353,0.12756217,0.32550633,2
526491202,526485992,1114122,0.18411839,0.13379845,0.32909977,2
526512153,526506841,1114122,0.18192497,0.13766018,0.3316412,2
526533428,526528303,1114122,0.17754695,0.13824445,0.33190814,2
526554225,526548843,1114122,0.17372426,0.13907328,0.33315963,2
526575955,526570194,1114122,0.16983256,0.1401239,0.32862073,2
526596152,526590970,1114122,0.16740274,0.14238596,0.3298487,2
526617200,526611864,1114122,0.16437924,0.1423561,0.32930803,2
526638418,526633329,1114122,0.16060062,0.1396142,0.32824075,2
526659156,526653839,1114122,0.15502645,0.13570005,0.3297397,2
526680958,526675228,1114122,0.15322173,0.13894506,0.33735394,2
526701155,526696035,1114122,0.15233724,0.13987356,0.34226623,2
526722190,526716841,1114122,0.1502301,0.13632405,0.341147,2
526743488,526738388,1114122,0.14888006,0.13531676,0.3394827,2
526764160,526758865,1114122,0.14761043,0.13236769,0.3373924,2
526786180,526780314,1114122,0.14636377,0.13190816,0.3445142,2
526807244,526801904,1114122,0.14631718,0.13307264,0.3482278,2
526828680,526823552,1114122,0.1433357,0.12747398,0.34645662,2
526849205,526843919,1114122,0.14193591,0.1260285,0.35026777,2
526871095,526865292,1114122,0.14090197,0.12166157,0.34985292,2
526891230,526886061,1114122,0.14026535,0.11740026,0.34979665,2
526912212,526906891,1114122,0.1411756,0.11460878,0.35256964,2
526933588,526928486,1114122,0.13950449,0.11079,0.35238355,2
526954208,526948893,1114122,0.1405697,0.11090805,0.35746717,2
526976106,526970312,1114122,0.13947445,0.10362107,0.34703246,2
526996215,526991082,1114122,0.14232713,0.10448691,0.35395604,2
527017211,527011898,1114122,0.14253736,0.100341246,0.34779775,2
527038617,527033506,1114122,0.14306214,0.09859363,0.34372094,2
527059201,527053886,1114122,0.14330855,0.09225461,0.3395397,2
527081219,527075341,1114122,0.14325386,0.09251656,0.3476979,2
527102299,527096689,1114122,0.14559017,0.09302196,0.35408115,2
527124356,527118917,1114122,0.1473839,0.09002979,0.35248607,2
527146212,527140397,1114122,0.14834273,0.085794404,0.35042775,2
527166306,527161168,1114122,0.1483829,0.08491503,0.3502382,2
527209351,527203943,1114122,0.15112652,0.08184929,0.35149592,2
527231246,527225445,1114122,0.15030192,0.079098985,0.3453983,2
527251356,527246270,1114122,0.1523124,0.07866974,0.35586864,2
527272352,527267059,1114122,0.15175143,0.07981821,0.3579769,2
527294419,527289012,1114122,0.15510806,0.07708692,0.35041666,2
527316312,527310479,1114122,0.15654042,0.07495394,0.35056996,2
527336441,527331260,1114122,0.15670288,0.07527088,0.34879184,2
527357420,527352100,1114122,0.15773675,0.0744202,0.34922838,2
527378798,527373715,1114122,0.15715739,0.071017414,0.33960238,2
527399463,527394081,1114122,0.16134992,0.07619879,0.35375875,2
527421323,527415549,1114122,0.16285852,0.07881841,0.35575613,2
527441447,527436271,1114122,0.16335002,0.076345414,0.3481049,2
527462412,527457092,1114122,0.16593356,0.08043791,0.34985587,2
527483912,527478767,1114122,0.16566448,0.08226861,0.34466523,2
527504467,527499141,1114122,0.16793686,0.08722057,0.3424607,2
527526329,527520522,1114122,0.17028897,0.088021375,0.3402027,2
527547472,527541872,1114122,0.17418835,0.09411662,0.34051138,2
527568847,527563759,1114122,0.17637494,0.09832622,0.34172845,2
527589497,527584137,1114122,0.17678335,0.09560804,0.33599004,2
527611366,527605567,1114122,0.17993656,0.10081783,0.33089387,2
527631465,527626336,1114122,0.18252283,0.10559116,0.33113858,2
527652473,527647153,1114122,0.18567163,0.10874942,0.32842228,2
527673911,527668796,1114122,0.1871216,0.113317676,0.3189476,2
527694476,527689142,1114122,0.18957768,0.11834498,0.32512215,2
527737553,527732214,1114122,0.19488654,0.12180199,0.31635317,2
527758940,527753840,1114122,0.19791499,0.12623905,0.3141879,2
527779541,527774217,1114122,0.20090708,0.1277247,0.31011283,2
527801523,527795638,1114122,0.20525563,0.13272446,0.30421406,2
527821546,527816412,1114122,0.2075268,0.1341406,0.3026768,2
527842575,527837217,1114122,0.2098811,0.13826375,0.29921398,2
527864020,527858904,1114122,0.21258429,0.14140284,0.30081916,2
527884076,527878945,1114122,0.21346761,0.14281794,0.2965165,2
527906576,527900669,1114122,0.21794929,0.14078717,0.2830851,2
527936606,527926477,1114122,0.22087568,0.14205667,0.27868032,2
527958040,527952717,1114122,0.22285664,0.14315349,0.27626204,2
527980055,527974531,1114122,0.22507161,0.14326547,0.26191843,2
528001600,527996467,1114122,0.22707613,0.15073022,0.27565467,2
528022100,528016784,1114122,0.22898948,0.15078944,0.273921,2
528043092,528037745,1114122,0.2294774,0.14829108,0.2682302,2
528065153,528059543,1114122,0.2318597,0.1522205,0.27122647,2
528087176,528081846,1114122,0.23289108,0.1513887,0.27304465,2
528109082,528103283,1114122,0.23420665,0.15390342,0.27178723,2
528129276,528124090,1114122,0.23475298,0.15595809,0.27769703,2
528150155,528144839,1114122,0.23581567,0.15646233,0.28416705,2
528171633,528166531,1114122,0.23688802,0.15567589,0.28531748,2
528192202,528186893,1114122,0.23752984,0.15460956,0.282542,2
528214181,528208321,1114122,0.23942727,0.15146947,0.28954574,2
528279140,528273377,1114122,0.24392694,0.1382987,0.2880468,2
528299251,528294177,1114122,0.24645439,0.13590735,0.27692446,2
528320277,528314953,1114122,0.25109485,0.13715598,0.2855051,2
528341730,528336616,1114122,0.2519048,0.13148701,0.27781308,2
528362255,528356939,1114122,0.25431502,0.13371596,0.28729355,2
528405363,528400020,1114122,0.25796217,0.12305926,0.27321437,2
528426835,528421664,1114122,0.26015133,0.12258455,0.27298942,2
528447301,528441990,1114122,0.2628575,0.12056412,0.27296823,2
528469332,528463472,1114122,0.2644899,0.11983457,0.27256072,2
528499806,528489408,1114122,0.26734477,0.12214517,0.27099156,2
528522026,528516003,1114122,0.27130795,0.122534975,0.26547807,2
528542920,528537556,1114122,0.27370602,0.12462914,0.2598055,2
528564305,528559222,1114122,0.27865246,0.12489636,0.25335646,2
528584855,528579539,1114122,0.28040534,0.1250933,0.25233728,2
528606941,528601002,1114122,0.28300306,0.12550166,0.24633133,2
528636976,528626793,1114122,0.28662142,0.12763548,0.24801433,2
528659423,528653540,1114122,0.28893536,0.12710088,0.24484771,2
528680422,528674827,1114122,0.29108447,0.12813061,0.24477583,2
528701880,528696745,1114122,0.2938831,0.12531953,0.23770374,2
528744418,528738552,1114122,0.298938,0.121614985,0.23721942,2
528774965,528764493,1114122,0.30070266,0.12055176,0.23704551,2
528795949,528790596,1114122,0.30236474,0.11701566,0.23489355,2
528837952,528832612,1114122,0.3047603,0.106342465,0.23061562,2
528859556,528853891,1114122,0.30483192,0.10290575,0.23498303,2
528882016,528876113,1114122,0.30553985,0.10111928,0.23959571,2
528912230,528901884,1114122,0.3072918,0.09005036,0.23182079,2
528933497,528928162,1114122,0.3080501,0.088833034,0.23788178,2
528954469,528949399,1114122,0.30729395,0.08390931,0.23790586,2
528974512,528969415,1114122,0.30796772,0.082052946,0.23939821,2
528995422,528989904,1114122,0.30685276,0.0786681,0.23975348,2
529017019,529011372,1114122,0.30626017,0.07509795,0.237389,2
529037428,529032133,1114122,0.30584723,0.07366891,0.24561384,2
529058417,529053093,1114122,0.3052472,0.069642276,0.24729863,2
529080469,529074998,1114122,0.30283967,0.06612206,0.25812197,2
529102045,529096409,1114122,0.3017258,0.062634476,0.2578966,2
529122507,529117191,1114122,0.29942298,0.05793245,0.2549796,2
529143519,529138141,1114122,0.29833546,0.053798802,0.26209876,2
529165544,529159986,1114122,0.29717457,0.054301463,0.26584637,2
529187105,529181477,1114122,0.29538992,0.050046593,0.26244593,2
529207553,529202248,1114122,0.29319924,0.048893966,0.26349652,2
529228608,529223221,1114122,0.2910871,0.047623646,0.26512507,2
529250559,529245067,1114122,0.28769898,0.046262003,0.26813155,2
529272142,529266512,1114122,0.28617427,0.04665143,0.27495185,2
529292161,529287059,1114122,0.2841435,0.044181507,0.27558464,2
529312586,529307343,1114122,0.28247225,0.045394935,0.27550817,2
529333540,529328220,1114122,0.2797495,0.043219663,0.2846104,2
529375570,529370202,1114122,0.27492362,0.045532595,0.2904246,2
529397191,529391521,1114122,0.27121451,0.042646363,0.29483676,2
529417212,529412108,1114122,0.26775247,0.04055359,0.29471427,2
529437467,529432298,1114122,0.26444882,0.038638722,0.29503995,2
529458510,529453158,1114122,0.26257497,0.037548628,0.29693866,2
529479702,529474618,1114122,0.2603336,0.028407294,0.2821553,2
529500460,529495155,1114122,0.2591592,0.019433368,0.27147585,2
529522230,529516522,1114122,0.25749597,0.010563087,0.266991,2
529542498,529537354,1114122,0.2604802,0.004338517,0.24543685,2
529563467,529558146,1114122,0.261243,-0.010433219,0.21998033,2
529584799,529579690,1114122,0.26639658,-0.030255191,0.18729198,2
529605475,529600148,1114122,0.26678282,-0.047300573,0.15013,2
529627285,529621521,1114122,0.26749632,-0.06314377,0.108082294,2
529647473,529642305,1114122,0.267981,-0.07734879,0.10415628,2
529668487,529663143,1114122,0.25916553,-0.07443323,0.13724326,2
529689800,529684699,1114122,0.252098,-0.06845263,0.1719773,2
529710461,529705140,1114122,0.24371412,-0.05895508,0.23023885,2
529732362,529726545,1114122,0.234483,-0.05617675,0.25120232,2
529752464,529747382,1114122,0.22095242,-0.041517027,0.31656206,2
529773464,529768151,1114122,0.2100569,-0.04625783,0.33368203,2
529795543,529790132,1114122,0.20179571,-0.046791654,0.3465386,2
529817420,529811610,1114122,0.19474316,-0.05122539,0.3512812,2
529837504,529832359,1114122,0.18725514,-0.051087216,0.35478973,2
529858562,529853221,1114122,0.18051147,-0.052832596,0.36473686,2
529902407,529896632,1114122,0.16398525,-0.05184503,0.37073538,2
529922603,529917428,1114122,0.15713876,-0.052113704,0.37161067,2
529943595,529938259,1114122,0.14527489,-0.055343684,0.3741764,2
529964917,529959839,1114122,0.13933471,-0.052957278,0.37998956,2
529984972,529979876,1114122,0.13272342,-0.050348595,0.38281864,2
530005083,529999955,1114122,0.12705952,-0.044928707,0.3898747,2
530027616,530021654,1114122,0.121622056,-0.04434804,0.3818956,2
530047625,530042438,1114122,0.117074564,-0.041889302,0.38780132,2
530068608,530063233,1114122,0.113725424,-0.037414614,0.39123982,2
530090058,530084941,1114122,0.109944254,-0.033781238,0.39154723,2
530112565,530106689,1114122,0.107865244,-0.02933016,0.3968148,2
530133609,530128040,1114122,0.1048858,-0.024002224,0.3939371,2
530154990,530149913,1114122,0.105913386,-0.01938634,0.39783105,2
530175646,530170277,1114122,0.10293256,-0.014068195,0.3957108,2
530197541,530191730,1114122,0.102103025,-0.012701934,0.39234018,2
530217624,530212506,1114122,0.103012085,-0.006720502,0.39576137,2
530238650,530233308,1114122,0.10258806,-0.010040144,0.38823116,2
530260732,530255348,1114122,0.1058342,0.0017429529,0.39761388,2
530282571,530276772,1114122,0.10639578,0.0032440533,0.39518335,2
530302648,530297464,1114122,0.1083867,0.0036194795,0.39456797,2
530323700,530318379,1114122,0.11355838,0.005333946,0.3955354,2
530345763,530340361,1114122,0.11666568,0.003776784,0.39378297,2
530367628,530361823,1114122,0.119109616,0.0018353651,0.3848053,2
530388768,530383451,1114122,0.12345479,-0.0031088307,0.38073868,2
530410166,530405039,1114122,0.1298238,-0.01328644,0.35802555,2
530430751,530425440,1114122,0.13842364,-0.015977234,0.35586745,2
530452757,530446889,1114122,0.1431857,-0.026041552,0.34144148,2
530472797,530467653,1114122,0.15178171,-0.04035729,0.29777908,2
530493802,530488201,1114122,0.16351074,-0.045478895,0.28187004,2
530515227,530510080,1114122,0.17392975,-0.062971875,0.24240334,2
530535367,530530209,1114122,0.1832928,-0.07712473,0.21456416,2
530557774,530551909,1114122,0.18338302,-0.074906394,0.23054637,2
530577921,530572727,1114122,0.18380135,-0.058902033,0.2629727,2
530598758,530593447,1114122,0.18511963,-0.052816667,0.30382848,2
530620801,530615477,1114122,0.18750468,-0.04859829,0.32710445,2
530642743,530636929,1114122,0.18872505,-0.046671715,0.3343953,2
530662807,530657699,1114122,0.18918628,-0.049028363,0.3433227,2
530683805,530678526,1114122,0.19032931,-0.049547523,0.34937862,2
530705236,530700172,1114122,0.19274612,-0.053150747,0.35526323,2
530725810,530720491,1114122,0.19629686,-0.05558598,0.35038093,2
530747851,530741983,1114122,0.19913444,-0.060681023,0.34376955,2
530778348,530767893,1114122,0.20320366,-0.059364878,0.35281047,2
530799342,530793995,1114122,0.20561287,-0.06544252,0.34830976,2
530820419,530815273,1114122,0.20689206,-0.065549135,0.34519136,2
530841347,530836013,1114122,0.20789759,-0.07168312,0.3393653,2
530862986,530857306,1114122,0.20695825,-0.077597186,0.33073115,2
530885414,530879535,1114122,0.20805812,-0.07711138,0.338627,2
530906483,530901098,1114122,0.21169451,-0.07851154,0.33041605,2
530928470,530923145,1114122,0.21409065,-0.081428364,0.32583734,2
530950391,530944579,1114122,0.21317422,-0.0827589,0.32644236,2
530970466,530965393,1114122,0.21365279,-0.081833035,0.32587588,2
530991492,530985914,1114122,0.21329269,-0.08504342,0.3269478,2
531012934,531007804,1114122,0.21369612,-0.0859967,0.3239505,2
531033459,531028143,1114122,0.2142851,-0.085796,0.3283213,2
531055400,531049590,1114122,0.21329108,-0.087001935,0.32781368,2
531075606,531070380,1114122,0.21296489,-0.08463267,0.33212173,2
531096531,531091148,1114122,0.2123805,-0.0896508,0.32523775,2
531118070,531112885,1114122,0.2129749,-0.08933804,0.32662427,2
531140600,531134724,1114122,0.21082571,-0.09011121,0.32674408,2
531161601,531156249,1114122,0.20745492,-0.09528146,0.3202541,2
531183035,531177872,1114122,0.20795926,-0.089862116,0.32736593,2
531203590,531198262,1114122,0.20611575,-0.08701428,0.33444026,2
531225479,531219703,1114122,0.20544079,-0.08487211,0.3335755,2
531245551,531240472,1114122,0.20181721,-0.08216865,0.33476242,2
531266556,531261242,1114122,0.2000338,-0.08141826,0.33071366,2
531288061,531282942,1114122,0.19923264,-0.08009591,0.33358133,2
531308602,531303264,1114122,0.19752032,-0.07889112,0.33417308,2
531330583,531324720,1114122,0.19715628,-0.074303344,0.33739567,2
531350689,531345536,1114122,0.19564387,-0.07397388,0.33748627,2
531371596,531366261,1114122,0.19380984,-0.07219802,0.33937752,2
531393077,531387471,1114122,0.1936433,-0.071588606,0.34339574,2
531413551,531408242,1114122,0.18918586,-0.070966415,0.34357387,2
531434585,531429255,1114122,0.18863076,-0.068747304,0.34244293,2
531455598,531450530,1114122,0.18787798,-0.06901759,0.34061098,2
531476556,531471248,1114122,0.18318698,-0.074420445,0.33790338,2
531498132,531492498,1114122,0.18444614,-0.06779806,0.3457452,2
531518607,531513287,1114122,0.18296707,-0.065199755,0.34938562,2
531539640,531534289,1114122,0.18248716,-0.06528992,0.3506759,2
531560804,531555652,1114122,0.1806522,-0.06491637,0.3530392,2
531581556,531576107,1114122,0.17604804,-0.06879858,0.34638536,2
531603166,531597528,1114122,0.17483604,-0.0687066,0.35632175,2
531623606,531618321,1114122,0.17411889,-0.07179873,0.3567707,2
531644555,531639242,1114122,0.17268431,-0.07295135,0.35782266,2
531666615,531661088,1114122,0.17172414,-0.0778373,0.36060974,2
531688263,531682610,1114122,0.17116049,-0.076818064,0.36418688,2
531708472,531703175,1114122,0.1709302,-0.079623535,0.35951567,2
531729698,531724295,1114122,0.16819134,-0.08475429,0.35565656,2
531750796,531745659,1114122,0.16827017,-0.0860458,0.3560856,2
531771605,531766315,1114122,0.16704309,-0.09397191,0.35246047,2
531793295,531787606,1114122,0.1674329,-0.08951046,0.35693055,2
531813654,531808370,1114122,0.16652355,-0.093950726,0.353663,2
531834611,531829290,1114122,0.1673084,-0.09311068,0.3597358,2
531855761,531850679,1114122,0.16692457,-0.09910971,0.3519928,2
531876651,531871289,1114122,0.16595525,-0.1060567,0.33799767,2
531898301,531892626,1114122,0.16498849,-0.109041736,0.34437436,2
531918615,531913388,1114122,0.16725549,-0.10739787,0.34511274,2
531939608,531934303,1114122,0.16753666,-0.107746795,0.34368274,2
531961685,531956168,1114122,0.16694614,-0.107958436,0.34015846,2
531983352,531977675,1114122,0.1684103,-0.10393895,0.34471393,2
532003648,531998427,1114122,0.16801223,-0.10335177,0.34476537,2
532024684,532019355,1114122,0.16960332,-0.10225489,0.3451835,2
532045847,532040758,1114122,0.17024243,-0.10014367,0.3438751,2
532066699,532061344,1114122,0.17111239,-0.099337935,0.34691733,2
532088446,532082709,1114122,0.16967663,-0.09473056,0.3486231,2
532109736,532104392,1114122,0.17385784,-0.090963945,0.3471643,2
532131028,532125874,1114122,0.1752884,-0.08726805,0.34832874,2
532151702,532146399,1114122,0.17572865,-0.08636853,0.34695977,2
532173448,532167744,1114122,0.17700775,-0.085005745,0.34386033,2
532193698,532188502,1114122,0.17543048,-0.0883931,0.33588153,2
532214784,532209424,1114122,0.17808124,-0.07979563,0.34441984,2
532236753,532231313,1114122,0.17891431,-0.07445009,0.3458719,2
532258564,532252803,1114122,0.17939335,-0.075652,0.3450551,2
532278759,532273624,1114122,0.17962313,-0.07035138,0.34998137,2
532299760,532294442,1114122,0.1821396,-0.067088574,0.34485888,2
532320999,532315890,1114122,0.18209714,-0.06516059,0.3463543,2
532341755,532336329,1114122,0.18229678,-0.06133434,0.3459585,2
532363560,532357796,1114122,0.18365209,-0.056468528,0.34473157,2
532383751,532378567,1114122,0.18397154,-0.05374203,0.3441435,2
532404751,532399442,1114122,0.18388504,-0.044238016,0.34792036,2
532426112,532420999,1114122,0.18543628,-0.038291454,0.34835654,2
532446764,532441443,1114122,0.18604143,-0.034008123,0.34386766,2
532468629,532462824,1114122,0.18726896,-0.0262255,0.34722358,2
532488812,532483532,1114122,0.18600912,-0.025026646,0.3397503,2
532509772,532504441,1114122,0.18727985,-0.015162637,0.34126157,2
532531805,532526381,1114122,0.18962461,-0.010739533,0.34301642,2
532553608,532547882,1114122,0.19005844,-0.0008468437,0.3451504,2
532573812,532568644,1114122,0.19086224,0.0074022254,0.34084684,2
532594848,532589492,1114122,0.191257,0.0152055845,0.34259725,2
532616876,532611439,1114122,0.19213378,0.022967149,0.34189704,2
532638693,532632920,1114122,0.19062884,0.027758457,0.33790106,2
532658887,532653701,1114122,0.18955964,0.03503396,0.33500746,2
532679856,532674543,1114122,0.19267873,0.038777914,0.32677293,2
532701959,532696544,1114122,0.19581659,0.0385394,0.30828214,2
532723700,532717959,1114122,0.20062295,0.03279373,0.26958093,2
532743938,532738719,1114122,0.20653994,0.023201078,0.2328819,2
532764905,532759589,1114122,0.20924434,0.022037953,0.21201655,2
532786953,532781566,1114122,0.20908545,0.016773703,0.190068,2
532808732,532802997,1114122,0.2101635,0.012084097,0.16630211,2
532828985,532823771,1114122,0.21557295,0.006908152,0.14605825,2
532849962,532844651,1114122,0.2172671,-0.0013814869,0.13361037,2
532872004,532866565,1114122,0.21333596,-0.0044802595,0.12888406,2
532893753,532888057,1114122,0.2120116,0.0030100849,0.13494983,2
532914054,532908816,1114122,0.210849,0.004529821,0.13960187,2
532935005,532929708,1114122,0.20990223,-0.0032372633,0.13504347,2
532956289,532951192,1114122,0.20906085,-0.007576215,0.1381498,2
532977058,532971627,1114122,0.2078811,-0.009019462,0.13041966,2
