timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
133540902,0.36240017,0.028956443,-0.06815363
133551406,0.36149788,0.02764527,-0.06775365
133561932,0.36092147,0.029328166,-0.068077974
133603903,0.36067986,0.0296761,-0.06681004
133614445,0.36248782,0.029900558,-0.066741005
133625528,0.36265898,0.028940884,-0.064992934
133635542,0.36487412,0.03038152,-0.065830566
133656396,0.36503488,0.030268736,-0.066766255
133666903,0.36601928,0.029440962,-0.06716269
133719393,0.36601853,0.02810487,-0.06736322
133730587,0.36634362,0.029762847,-0.06828803
133740637,0.36544138,0.028230784,-0.067878835
133750898,0.36643168,0.028277064,-0.06677397
133761434,0.36749342,0.028577588,-0.068413876
133771941,0.3659328,0.027771171,-0.06828873
134068389,0.3651959,0.02809419,-0.06761588
134078493,0.3628097,0.028721305,-0.06848714
134110754,0.36462,0.028381607,-0.067796506
134120826,0.36412203,0.028622746,-0.06908615
134163348,0.36370724,0.028359128,-0.07009874
134174058,0.36617061,0.02782589,-0.07051321
134184559,0.36517635,0.027810514,-0.07264455
134216068,0.36378908,0.028281929,-0.070181265
134226541,0.36255145,0.027414994,-0.071507215
134237045,0.36403623,0.028583588,-0.07002395
134289546,0.36478025,0.027083552,-0.06885359
134300946,0.36461553,0.027448155,-0.068953596
134311038,0.36395967,0.028275931,-0.06855844
134353417,0.36495012,0.02987208,-0.067432836
134363445,0.36470106,0.029107263,-0.06808342
134415978,0.3642123,0.029595343,-0.06699125
134426041,0.36552516,0.028543107,-0.06746503
134436547,0.36421663,0.029494362,-0.06587642
134447068,0.36503214,0.028690387,-0.06746927
134468614,0.3642905,0.029478997,-0.0680119
134521592,0.36355585,0.028571585,-0.066775106
134532147,0.36462474,0.029834045,-0.06657565
134543508,0.36453357,0.030400641,-0.06890566
134584610,0.36470476,0.028778262,-0.067129925
134595158,0.3645447,0.029413603,-0.066045195
134606033,0.36347744,0.029497921,-0.06578826
134658634,0.36528265,0.030209338,-0.066423
134668638,0.36420712,0.028875684,-0.068328135
134678679,0.36470085,0.02829373,-0.06813489
134711197,0.3660905,0.027626349,-0.06999197
134722147,0.36394843,0.028154893,-0.07145809
134732661,0.36715707,0.028716609,-0.070383355
134784100,0.36493662,0.02913705,-0.07090488
134794598,0.36527005,0.028303288,-0.06967531
134805106,0.36395067,0.028621627,-0.07087954
134826215,0.36609158,0.029113263,-0.06971231
134836605,0.3663389,0.028089507,-0.06949967
134879648,0.367324,0.027416116,-0.069731675
134890143,0.36790386,0.028794928,-0.06850998
134901283,0.36650756,0.02806215,-0.06838853
134932173,0.36798072,0.028811608,-0.06987791
134942647,0.36707854,0.028903045,-0.06945106
134986296,0.36724186,0.02918689,-0.06971984
134996429,0.36764762,0.029280767,-0.07100685
135006694,0.3669923,0.029523024,-0.070501804
135017197,0.36846948,0.02824989,-0.070967
135069707,0.36608693,0.028916152,-0.07090013
135080195,0.36740553,0.029032506,-0.0698849
135091359,0.36642024,0.029260527,-0.06971973
135132741,0.36609063,0.028808046,-0.06995586
135143873,0.36658815,0.029373324,-0.06878532
135153877,0.36674845,0.029551504,-0.06981858
135163930,0.36510697,0.028612068,-0.069345824
135174700,0.3665819,0.029232047,-0.07040264
135227197,0.36543876,0.02997308,-0.068549596
135237709,0.36536223,0.029665422,-0.06708408
135248973,0.36535582,0.028416086,-0.06874058
135259761,0.36618802,0.028971802,-0.06603313
135270301,0.36388755,0.028161827,-0.06599039
135324865,0.36322668,0.029451642,-0.066896
135335391,0.36232498,0.030801976,-0.06635083
135346503,0.362163,0.028908845,-0.06575857
135366519,0.3631424,0.028469486,-0.067452714
135377342,0.36232248,0.02988988,-0.06699621
135429846,0.36388373,0.028932644,-0.06696231
135440396,0.36446235,0.03014994,-0.06607561
135451532,0.36347032,0.030527674,-0.06762533
135504120,0.3653523,0.027640589,-0.06964797
135514917,0.36593086,0.029520584,-0.06878891
135525441,0.3666612,0.02839003,-0.0711367
135557944,0.36551756,0.028240332,-0.069417335
135569154,0.36757085,0.029043185,-0.06962969
135579159,0.3670816,0.028419646,-0.068661995
135589490,0.36781624,0.027850809,-0.0699226
135599949,0.36740497,0.028436309,-0.070030876
135652459,0.36765608,0.02826525,-0.06882864
135662953,0.36641783,0.027759371,-0.07034053
135674157,0.3674911,0.028479028,-0.06900779
135684197,0.3669131,0.027784292,-0.06974545
135694442,0.3674087,0.027886407,-0.06906817
135748032,0.3684682,0.028088389,-0.071302
135759299,0.36748317,0.028172692,-0.071045384
135780540,0.36707252,0.029133491,-0.07099847
135791705,0.36682385,0.02851951,-0.071569905
135801810,0.36690894,0.029066984,-0.07082418
135842493,0.36658204,0.028274808,-0.07036268
135852994,0.3674064,0.029705888,-0.069656715
135864307,0.36723185,0.027677493,-0.07230525
135874316,0.3662525,0.029298566,-0.070575
135925454,0.36666083,0.028607387,-0.0712312
135936909,0.36847055,0.029884083,-0.070693485
135980084,0.36912903,0.028937511,-0.07040023
135990551,0.36799362,0.029024081,-0.06655491
136001842,0.36782825,0.029528836,-0.06683164
136011879,0.36774713,0.02924498,-0.06656318
136022056,0.3678266,0.029363764,-0.06725192
136032591,0.36667818,0.028129788,-0.06676878
136043060,0.36569437,0.028891046,-0.0661987
136085062,0.36552885,0.030205779,-0.06650925
136095544,0.36528587,0.028842341,-0.06559706
136106882,0.36479205,0.029939719,-0.065811805
136127049,0.36536884,0.029810257,-0.065381475
136137542,0.36570144,0.030368416,-0.064380854
136180603,0.36602268,0.028961124,-0.066288345
136191947,0.36643946,0.029319739,-0.064767115
136202652,0.3651992,0.030047838,-0.06675767
136213158,0.3668492,0.029603595,-0.06503686
136244704,0.3664361,0.029578675,-0.065632254
136255143,0.36594376,0.029659422,-0.06546284
136309523,0.36758292,0.030279417,-0.06652029
136319539,0.36619598,0.028836342,-0.06397709
136329690,0.36660704,0.029502602,-0.063921064
136394566,0.3666896,0.029137999,-0.063820735
136404605,0.36635903,0.028969364,-0.06432501
136457807,0.3669324,0.029467003,-0.06477518
136468345,0.3663509,0.029988436,-0.066417925
136479625,0.36635923,0.029562,-0.06426432
136520790,0.36496022,0.028948003,-0.064831294
136532189,0.36619124,0.029522842,-0.0652018
136595401,0.3650431,0.028439688,-0.06463953
136605856,0.36438707,0.028601203,-0.06430199
136617237,0.36521056,0.029506162,-0.06383036
136637400,0.3656234,0.029306618,-0.063311026
136647852,0.36537173,0.030284097,-0.06463236
136658393,0.3669383,0.029825617,-0.06325237
136732315,0.36946937,0.02832577,-0.06738584
136742356,0.36880922,0.029549064,-0.06811781
136752857,0.36921763,0.03011322,-0.06874098
136773844,0.36897033,0.030989699,-0.068947464
136784812,0.36930093,0.029240288,-0.06844855
136878862,0.36888248,0.02915841,-0.07040849
136889829,0.36971217,0.028875684,-0.0683495
136899919,0.36979172,0.03061798,-0.06902058
136920853,0.36954552,0.028482588,-0.068930484
136931405,0.3679832,0.030018223,-0.069244824
136974957,0.36995038,0.02841851,-0.07046718
136984987,0.3697853,0.029147731,-0.070667855
136995419,0.36863872,0.028818727,-0.0697099
137016399,0.3686435,0.027911328,-0.06847597
137027448,0.36962754,0.029808002,-0.068986125
137037467,0.36790597,0.027932687,-0.06796139
137068932,0.36913335,0.02898379,-0.06929155
137079983,0.3688856,0.028306847,-0.069604054
137090946,0.36937845,0.029264087,-0.06964593
137112498,0.368554,0.029898321,-0.07035267
137122515,0.36913112,0.028517071,-0.06987008
137132994,0.36797467,0.029262967,-0.07143454
137175030,0.36962128,0.029593103,-0.07060037
137185033,0.36936852,0.029083652,-0.07220137
137195039,0.37052304,0.029939905,-0.07113095
137268480,0.37011215,0.028242769,-0.07114395
137278894,0.36978504,0.028776007,-0.07073777
137290048,0.3692092,0.028916152,-0.07091224
137320898,0.36994347,0.028122853,-0.07224892
137331424,0.36887816,0.029406667,-0.07152947
137342595,0.3688018,0.028289048,-0.07003015
137352642,0.37036616,0.028840085,-0.0692049
137362643,0.36888462,0.028222533,-0.06985682
137372655,0.36896476,0.02849571,-0.07038115
137415199,0.36846772,0.028894793,-0.07142109
137425895,0.36888078,0.029582422,-0.07085335
137436409,0.3701097,0.028954187,-0.071771674
137447667,0.3686354,0.028930392,-0.07056888
137457682,0.36945283,0.02800051,-0.07164388
137498397,0.36781278,0.028846085,-0.07081847
137508847,0.3693727,0.027874593,-0.07112571
137520240,0.36953595,0.02830573,-0.07140064
137530249,0.36904553,0.028776007,-0.0707349
137550863,0.36953107,0.027663253,-0.072655305
137561389,0.37003407,0.029688088,-0.07009333
137572734,0.3702723,0.027312877,-0.07221639
137687891,0.37052456,0.028849645,-0.07074372
137698894,0.36969727,0.028789127,-0.07219035
137710323,0.36986136,0.027975589,-0.07224246
137720342,0.370516,0.028315272,-0.07294265
137740896,0.3686313,0.029697644,-0.0716261
137751398,0.36961505,0.029083652,-0.072202325
137761921,0.36846766,0.029262967,-0.07143645
137825406,0.37027672,0.028614506,-0.07107467
137835435,0.36871597,0.030388838,-0.0709718
137845907,0.36854145,0.029689403,-0.07359038
137866939,0.3698673,0.028186932,-0.070713505
137877878,0.369292,0.029217808,-0.0707543
137888057,0.36854613,0.029444706,-0.07238411
137940475,0.37027454,0.029918546,-0.0716417
137950903,0.36912382,0.028438753,-0.071746334
137961410,0.37027517,0.030146565,-0.07148035
137982955,0.36986426,0.030588381,-0.0714972
137993007,0.36961254,0.028171571,-0.07284771
138003429,0.3687052,0.029387748,-0.07374929
138045531,0.36920384,0.029521903,-0.07230445
138055893,0.36985883,0.029276082,-0.072894774
138066400,0.36862904,0.029304562,-0.07220772
138160890,0.3696965,0.029518344,-0.07239165
138223905,0.3694484,0.028837834,-0.07278946
138234434,0.370685,0.027849674,-0.071727805
138245673,0.37019202,0.027849674,-0.07172589
138266997,0.37026995,0.029426906,-0.072817236
138278180,0.36879757,0.029719003,-0.07111503
138330658,0.36970103,0.03008362,-0.0712192
138340700,0.36978057,0.029686963,-0.07188641
138350950,0.3691247,0.029185768,-0.07152121
138371948,0.3692096,0.028846085,-0.07082389
138383232,0.36986643,0.029431587,-0.07093631
138394030,0.3687192,0.028948192,-0.07014278
138435794,0.37019444,0.029277205,-0.071102016
138445834,0.3692034,0.030181043,-0.0724174
138455956,0.36830503,0.029133491,-0.07100325
138540996,0.36888057,0.028621627,-0.070898674
138551495,0.3699537,0.028454108,-0.06961435
138656501,0.37117562,0.028119294,-0.07233899
138667006,0.36977676,0.028760647,-0.07287294
138678376,0.37167254,0.02838291,-0.071326725
138688483,0.37101164,0.028122853,-0.07225307
138698506,0.37026855,0.02801007,-0.07318526
138981096,0.37003103,0.03009786,-0.07087933
138991443,0.3688756,0.02871549,-0.072184086
139043950,0.36978102,0.029027825,-0.07177347
139054445,0.36887828,0.02867033,-0.07149874
139064947,0.36912853,0.0301121,-0.070534684
139076097,0.36970308,0.029810442,-0.0706952
139086119,0.36977762,0.029434027,-0.07264475
139128698,0.36879188,0.02803499,-0.07258252
139139507,0.36969772,0.030048022,-0.07207203
139150002,0.36887735,0.030135885,-0.071730785
139161203,0.36961576,0.028796246,-0.07201946
139172048,0.3695315,0.028848514,-0.07253391
139182553,0.36928388,0.030089606,-0.07284107
139224538,0.37019053,0.028939947,-0.07211313
139235054,0.368627,0.029504104,-0.072728634
139246315,0.36903414,0.029391307,-0.07366528
139267640,0.36961144,0.028823594,-0.073131226
139278695,0.368302,0.029469626,-0.07178617
139331262,0.36953786,0.02854799,-0.07089815
139341267,0.36838546,0.029483866,-0.07144535
139351590,0.3685497,0.027933992,-0.07146673
139372615,0.36912322,0.028063469,-0.07190152
139383738,0.3690389,0.028778447,-0.07244365
139446364,0.36953366,0.029977944,-0.07198303
139456611,0.36937076,0.02962401,-0.071625896
139467098,0.3684669,0.029918546,-0.07163468
139488900,0.368796,0.029259406,-0.07152301
139499641,0.36953935,0.029743923,-0.070520915
139542697,0.3688771,0.029543264,-0.07179148
139553834,0.36977735,0.029062292,-0.07271466
139563891,0.36978358,0.029571742,-0.071112715
139584708,0.36953616,0.028898353,-0.07133995
139595221,0.36928722,0.029904306,-0.071979
139606397,0.36888084,0.02914061,-0.07083491
139679199,0.36993682,0.03026424,-0.073961526
139689699,0.3694514,0.028722608,-0.07201575
139700194,0.36920562,0.028508829,-0.071835004
139764079,0.3685511,0.02935084,-0.07109871
139774746,0.3692864,0.028862754,-0.07219183
139817802,0.3706876,0.028319968,-0.07106397
139829155,0.37010902,0.029094331,-0.07194838
139839854,0.37011027,0.02962401,-0.071628764
139871547,0.3708502,0.028523069,-0.07150024
139881572,0.3697807,0.028950626,-0.07185568
139892400,0.36945465,0.02912637,-0.07117828
139955397,0.37002617,0.029234488,-0.07212478
139966566,0.37003312,0.029456506,-0.07033997
139976639,0.37019694,0.028344888,-0.070465066
140019154,0.36904943,0.029260527,-0.06972994
140029292,0.3691335,0.028173827,-0.069257736
140039395,0.36961827,0.029708324,-0.07137408
140049861,0.36904716,0.028867444,-0.07031156
140071628,0.36945474,0.02868457,-0.07115984
140081710,0.36855534,0.029986184,-0.07001461
140112849,0.36986583,0.028982665,-0.07108844
140124169,0.3682253,0.030413756,-0.07037292
140134270,0.3688799,0.028688129,-0.07107232
140144361,0.3689615,0.030009983,-0.07121325
140154864,0.36979032,0.028906604,-0.0693763
140165404,0.370439,0.028961306,-0.071602374
140176696,0.36961818,0.030297404,-0.07139867
140207403,0.36937106,0.027930433,-0.071555205
140217841,0.3702772,0.029726123,-0.0709502
140229260,0.36994964,0.029000467,-0.07066234
140239277,0.3702807,0.028730849,-0.07005434
140249458,0.3695358,0.027197653,-0.07143982
140259849,0.3685541,0.029309245,-0.07032809
140324328,0.36970383,0.02915485,-0.07049696
140334368,0.37035495,0.028424513,-0.07209225
140344366,0.36937082,0.029255847,-0.071610525
140354381,0.369861,0.02819293,-0.072336964
140364846,0.36929557,0.02763347,-0.06983383
140375428,0.36822286,0.029207129,-0.07100601
140429494,0.3690445,0.028765328,-0.070990756
140440444,0.3687149,0.029049184,-0.07125761
140451860,0.36961848,0.02838291,-0.07131875
140462499,0.3700303,0.030311644,-0.07105912
140515021,0.36929345,0.030340122,-0.07037399
140525496,0.3687136,0.028961306,-0.07159568
140536916,0.3692092,0.028916152,-0.07091224
140547557,0.3695345,0.028880553,-0.07176637
140558051,0.37043962,0.029115692,-0.07143796
140612007,0.37043542,0.028406713,-0.07251898
140622090,0.36928678,0.028645411,-0.072097324
140632619,0.3693685,0.029378189,-0.072213665
140654475,0.37044236,0.028555108,-0.0707311
140664513,0.3690455,0.029070543,-0.0707472
140960203,0.36928767,0.029171528,-0.07186299
140970750,0.37093237,0.028449431,-0.07149749
140981202,0.37027386,0.02777249,-0.07180841
140992199,0.3693636,0.02866209,-0.07346526
141002249,0.37084976,0.02932948,-0.07161934
141044736,0.36944625,0.029773725,-0.07334111
141055795,0.36937186,0.028971987,-0.07134239
141066256,0.36961475,0.028932827,-0.07228146
141087262,0.3698592,0.02913237,-0.07280335
141097291,0.3696183,0.029487425,-0.07136486
141151314,0.36977494,0.029552812,-0.07333317
141162408,0.36863348,0.030458901,-0.07105985
141173402,0.37035516,0.029090771,-0.07203462
141205919,0.36977494,0.029626446,-0.073336236
141217292,0.3702707,0.028992226,-0.07262822
141269810,0.37051827,0.028708369,-0.07236103
141279826,0.36871076,0.029963704,-0.07232098
141289898,0.36961347,0.028624052,-0.072610304
141321412,0.36928496,0.029511224,-0.07256062
141332389,0.36969793,0.028796246,-0.07201978
141342439,0.37010688,0.030177483,-0.0725062
141414934,0.36912528,0.02963469,-0.07136909
141424937,0.36871406,0.030072942,-0.07147122
141434951,0.3695315,0.028995786,-0.07254007
141466307,0.36953565,0.030072942,-0.07147441
141477434,0.36969754,0.031078896,-0.072115056
141517744,0.36846402,0.029371068,-0.07238072
141528278,0.36903682,0.029272523,-0.07297687
141538773,0.3700273,0.028435191,-0.07183512
141560797,0.369207,0.030441102,-0.0714885
141571321,0.36920542,0.029907865,-0.0718934
141625070,0.36878893,0.029773725,-0.07333856
141635388,0.37010124,0.030190606,-0.07395909
141645879,0.36919826,0.029019574,-0.07373583
141687867,0.368625,0.029850908,-0.07325572
141698397,0.3683813,0.030692922,-0.072521016
141750851,0.36936185,0.029454265,-0.07392549
141761354,0.3695297,0.030008864,-0.07300952
141772633,0.3687876,0.029980384,-0.07368892
141813865,0.3692044,0.030118085,-0.07215848
141825125,0.37001806,0.030106286,-0.074211545
141897708,0.36919785,0.029531451,-0.073842645
141907749,0.36829257,0.030327184,-0.07421406
141917795,0.3689547,0.029198889,-0.072973475
141938822,0.3700241,0.029581292,-0.072651856
141950312,0.3692791,0.028931707,-0.074074216
141960846,0.3691173,0.029843789,-0.07342819
142013404,0.36854407,0.029791525,-0.07291119
142023925,0.36944473,0.029093212,-0.073739864
142035290,0.3696166,0.02961689,-0.07179742
142045309,0.36870524,0.029240483,-0.07374314
142055365,0.37059194,0.029944785,-0.074548766
142097783,0.36895373,0.031106243,-0.073223956
142107850,0.37010625,0.029875828,-0.07266446
142118412,0.369119,0.029714324,-0.07299563
142128847,0.36911303,0.029576607,-0.07452766
142139398,0.36953193,0.028557548,-0.07243634
142150413,0.36993912,0.030362783,-0.07336761
142182864,0.36927485,0.028369993,-0.07516139
142192893,0.36952093,0.028881868,-0.075269155
142203426,0.36861995,0.030165687,-0.07455033
142224428,0.3682116,0.029233363,-0.0739118
142235469,0.36919785,0.029605085,-0.073845714
142342004,0.3687065,0.029549252,-0.0734143
142352964,0.37034544,0.029723886,-0.07453859
142363019,0.3692767,0.029348588,-0.07468965
142373014,0.37059408,0.029082531,-0.07400019
142383023,0.36903048,0.029499413,-0.074609555
142393076,0.3705874,0.029232232,-0.07571509
142434417,0.3710844,0.028980413,-0.0746813
142445494,0.36960045,0.02907429,-0.07596096
142455541,0.3692723,0.029891387,-0.07582293
142486958,0.37083536,0.030060006,-0.07532343
142498076,0.36968055,0.029568367,-0.0764945
142541511,0.36943862,0.029912746,-0.07531186
142551997,0.37042636,0.02912057,-0.07485546
142563089,0.36968738,0.030453103,-0.07473735
142574045,0.369441,0.029569486,-0.074699506
142584547,0.3700977,0.029562367,-0.07487263
142595560,0.3691091,0.029312989,-0.07554185
142637047,0.37034002,0.030476887,-0.07593694
142648121,0.36926714,0.029171713,-0.07715981
142658128,0.3704196,0.02993297,-0.07659802
142668255,0.36975977,0.029094527,-0.077243924
142689578,0.37050354,0.029582607,-0.07615655
142700651,0.37017897,0.030586123,-0.07508655
142710683,0.36959985,0.028772632,-0.07611924
142826050,0.36787662,0.02909209,-0.07552784
142836552,0.369599,0.029796388,-0.07633283
142847095,0.3691037,0.02977147,-0.07692791
142879594,0.3685314,0.030245306,-0.07617656
142890828,0.36959746,0.029115885,-0.07673159
142943643,0.3691126,0.030088486,-0.07463446
142954147,0.3682877,0.029684726,-0.07546875
142964700,0.36992684,0.030378345,-0.076529264
142997242,0.3695193,0.030782107,-0.07569019
143008365,0.36959928,0.030315386,-0.07626906
143060879,0.37025657,0.030168122,-0.07626546
143070932,0.3684456,0.030353425,-0.07712051
143081188,0.3700987,0.029352149,-0.07460755
143102215,0.3684522,0.030719146,-0.07542712
143113388,0.37025848,0.030557645,-0.075769134
143123411,0.3700121,0.030115848,-0.07574973
143165934,0.36886308,0.030203722,-0.07540721
143176040,0.3696007,0.031511325,-0.075891815
143186204,0.36877787,0.030687107,-0.076195955
143207234,0.36927286,0.030708466,-0.07568616
143218421,0.3697649,0.030182362,-0.075922415
143228546,0.37042466,0.029397307,-0.075294174
143344750,0.36844957,0.030396145,-0.07609711
143356061,0.37042576,0.030589685,-0.075002216
143366139,0.36853218,0.029516088,-0.07597525
143376244,0.36861366,0.030098049,-0.07617073
143386748,0.36894628,0.029919865,-0.07513938
143397299,0.3698453,0.031048164,-0.076386034
143441075,0.3691935,0.02977971,-0.07496362
143451247,0.36927477,0.030950738,-0.07518368
143461297,0.36803833,0.03090802,-0.07620231
143471801,0.36935288,0.029505407,-0.07623429
143482311,0.36902755,0.029099211,-0.07536174
143493579,0.3693564,0.030207282,-0.07532384
143546216,0.3687779,0.030466208,-0.07618674
143556870,0.36919004,0.030627724,-0.07585334
143567354,0.37017798,0.030722706,-0.07534854
143578613,0.36902472,0.030248865,-0.0760932
143588777,0.36951202,0.030630147,-0.077563375
143598843,0.3691033,0.030136084,-0.07702855
143619857,0.368855,0.03085462,-0.07748475
143631197,0.3679546,0.030153884,-0.07659767
143641210,0.36968285,0.02974055,-0.075903654
143724899,0.36984277,0.030136084,-0.077031426
143736300,0.37041572,0.029301189,-0.077596836
143851903,0.36976042,0.029322548,-0.07708259
143862394,0.37008873,0.029613528,-0.077181436
143873839,0.36893278,0.029479368,-0.07862372
143884448,0.37017626,0.030999446,-0.07578725
143894941,0.369349,0.0308653,-0.07723082
143906341,0.36869118,0.029974569,-0.07736195
143968892,0.36934787,0.029672911,-0.07752278
143978945,0.370828,0.030570764,-0.07722426
143989480,0.36926997,0.030087369,-0.076429136
144021416,0.36845326,0.030067125,-0.07514361
144031440,0.36869413,0.028235836,-0.07660591
144041943,0.3699299,0.029821308,-0.07573712
144073947,0.36877477,0.029252471,-0.076990396
144083988,0.3689395,0.03087954,-0.076888084
144179494,0.3692682,0.030658627,-0.07688014
144190007,0.36943233,0.02977147,-0.07692918
144200509,0.36951426,0.031170506,-0.0769879
144231992,0.3700872,0.028638478,-0.0775679
144242524,0.37050197,0.030967407,-0.07655609
144252994,0.37016892,0.029223992,-0.07767809
144275108,0.36935207,0.030455528,-0.07644482
144285545,0.36967775,0.030644387,-0.07722287
144296526,0.36976042,0.02924891,-0.07707951
144349192,0.36935174,0.030304708,-0.07652396
144360128,0.3690212,0.02947337,-0.07700057
144412630,0.36886057,0.029365268,-0.076055676
144423096,0.36893907,0.02947337,-0.07700025
144434152,0.37034094,0.028864069,-0.07569876
144454592,0.3691889,0.029582607,-0.076151446
144465090,0.3702586,0.029821308,-0.0757384
144475642,0.3697648,0.028706117,-0.07594623
144517600,0.3703405,0.029449575,-0.07580863
144528104,0.36935183,0.029715631,-0.07649937
144539258,0.36935395,0.029000653,-0.075956926
144633107,0.3686953,0.031272624,-0.07630551
144644230,0.36927715,0.030754745,-0.07457747
144654304,0.36861223,0.030525606,-0.07653031
144685596,0.36935374,0.030252425,-0.07600918
144696865,0.3695134,0.030423488,-0.07721301
144706862,0.3692681,0.03132134,-0.0769078
144738101,0.3693596,0.030831946,-0.07449559
144749397,0.3698456,0.031198984,-0.076306894
144866955,0.37025794,0.029887825,-0.075912036
144877746,0.36951977,0.029975688,-0.075571105
144888287,0.3696821,0.030322507,-0.07609882
144899481,0.369197,0.030776104,-0.07406546
144909561,0.36976808,0.030954298,-0.07510032
144919762,0.36804354,0.029488733,-0.07486158
144930324,0.3693479,0.029525647,-0.07751663
144993286,0.36935747,0.029776148,-0.07504955
145004468,0.3703425,0.029544568,-0.07530001
145014481,0.36968535,0.030579004,-0.07525519
145024771,0.36977378,0.030793903,-0.07364127
145098298,0.3686199,0.030460224,-0.07456263
145109531,0.36993724,0.029752364,-0.07385474
145162090,0.3690351,0.03161456,-0.07341635
145172792,0.36886638,0.030239321,-0.07455436
145183316,0.36870638,0.0302856,-0.073445044
145194534,0.36952084,0.02932367,-0.075287595
145204589,0.3692745,0.030579004,-0.0752536
145214793,0.37009138,0.029568367,-0.076496094
145225290,0.37050954,0.029425787,-0.07461222
145235806,0.36828735,0.029828427,-0.07556017
145247107,0.3689487,0.029429346,-0.07452087
145257119,0.3705933,0.029517213,-0.074189186
145332148,0.37001663,0.028763076,-0.074582644
145342181,0.36903772,0.029872267,-0.0727456
145352388,0.37009707,0.029187083,-0.07502783
145362851,0.37043157,0.029619325,-0.073509365
145373416,0.36993584,0.030179927,-0.0742143
145384691,0.37009662,0.029846227,-0.07514077
145404840,0.3686208,0.028847389,-0.074324444
145415392,0.36993727,0.029678723,-0.07385166
145532288,0.3676327,0.029488733,-0.074859984
145542434,0.3697766,0.029717883,-0.072912894
145552894,0.3696077,0.029373508,-0.07409394
145574792,0.36879173,0.028918589,-0.07261941
145584839,0.36969241,0.029991064,-0.07343657
145595050,0.36944804,0.02912881,-0.07288703
145627406,0.36968848,0.029801069,-0.07445383
145637941,0.36887047,0.029692963,-0.07350638
145670502,0.36919615,0.029808188,-0.07428136
145681021,0.3690322,0.029001774,-0.07416161
145692347,0.3697735,0.030422185,-0.07371119
145723004,0.36953005,0.029791525,-0.07291501
145733508,0.36919948,0.029696524,-0.073422365
145764995,0.36895424,0.030005302,-0.073092565
145775507,0.3680515,0.029426906,-0.07280862
145785995,0.3685434,0.030005302,-0.07309097
146093684,0.37034854,0.029019574,-0.073740296
146104149,0.3706745,0.029359268,-0.07443922
146115107,0.36911958,0.030015983,-0.07283736
146125148,0.36903974,0.029746363,-0.07222775
146157595,0.36911693,0.029987503,-0.073519625
146167599,0.36862665,0.02957417,-0.072817005
146177642,0.36977804,0.028922148,-0.07253794
146197745,0.36887118,0.03139722,-0.073321216
146208091,0.36895415,0.03052074,-0.07311408
146218588,0.36961597,0.031527817,-0.07196262
146260604,0.36928925,0.029704764,-0.07145809
146271106,0.36911145,0.029043373,-0.07493257
146302712,0.3692042,0.03129624,-0.07220765
146313103,0.3693621,0.029899625,-0.07385865
146323597,0.36953086,0.030906705,-0.07270526
146365592,0.3701827,0.030183487,-0.07412998
146376107,0.36936074,0.030032648,-0.07420592
146386609,0.36961412,0.030843742,-0.07244666
146397832,0.37002212,0.03184614,-0.07317355
146418088,0.36968878,0.030025527,-0.07437777
146428655,0.3686276,0.029805765,-0.07257037
146439101,0.3688727,0.030233325,-0.0729309
146481113,0.36912107,0.02914661,-0.07245934
146491591,0.36903813,0.029213129,-0.072632656
146545488,0.3682107,0.030478023,-0.07413462
146555643,0.36928004,0.029163288,-0.073827595
146588010,0.36944336,0.02929987,-0.07409022
146598709,0.36887082,0.029475626,-0.07341187
146609221,0.36911595,0.02791151,-0.0737747
146620367,0.36953,0.030233325,-0.07293345
146640720,0.37002352,0.029206008,-0.07280706
146651204,0.368949,0.029506532,-0.07443867
146682942,0.36837572,0.030337863,-0.07395854
146692969,0.36911434,0.029664485,-0.074189596
146703706,0.36861897,0.030155007,-0.07480618
146714234,0.3695266,0.030639524,-0.07380473
146735487,0.3689521,0.030941183,-0.07364423
146745693,0.36985332,0.02847923,-0.074313864
146788041,0.36886877,0.030043326,-0.07394816
146798207,0.36895913,0.030353239,-0.07182561
146808741,0.36985216,0.029499413,-0.074612744
146861205,0.3702702,0.030019542,-0.07275653
146871698,0.36919355,0.02933791,-0.07494518
146883039,0.3689546,0.029787965,-0.07299807
146924197,0.36985242,0.029944785,-0.0745459
146935537,0.3691963,0.030842626,-0.07423909
146945713,0.36977482,0.028371114,-0.07336927
146978097,0.37009895,0.029871147,-0.07454378
146988251,0.36944273,0.02907185,-0.07425158
146998753,0.36927554,0.030368786,-0.07498853
147051283,0.36968362,0.029011333,-0.075702354
147061810,0.3699304,0.029235791,-0.07562724
147073154,0.36960706,0.029219123,-0.07425836
147103744,0.36895144,0.030934064,-0.07381479
147114271,0.36993688,0.029969703,-0.07394923
147125727,0.36886445,0.029997047,-0.07505685
147158198,0.3694427,0.029219123,-0.074257724
147168220,0.36960667,0.029583726,-0.07435901
147178334,0.36870062,0.028969735,-0.0749279
147188794,0.36943856,0.030280905,-0.07532723
147199332,0.370594,0.029671604,-0.074024774
147210693,0.36960822,0.03026424,-0.07396025
147251803,0.3687879,0.029910306,-0.07360056
147262313,0.36919644,0.030032648,-0.07420528
147273285,0.3710822,0.030358106,-0.07525139
147283312,0.36952478,0.029587286,-0.07427341
147293368,0.36878937,0.029335469,-0.073234834
147304352,0.36976644,0.031010125,-0.07552981
147345804,0.3696051,0.02927139,-0.07477313
147355831,0.3697703,0.02979751,-0.07453943
